item_id,order_id,product_id,product_name,category,quantity,unit_price_USD,discount_pct,line_total_USD
ITEM-002014,ORD-00265,PROD-0059,Shampoo & Conditioner,Beauty,12,1389.29,0.15,14170.76
ITEM-002015,ORD-00265,PROD-0147,Monitor 27in Pro,Electronics,1,114.25,0.23,87.97
ITEM-002016,ORD-00265,PROD-0022,Casual T-Shirt,Apparel,6,263.25,0.29,1121.44
ITEM-002017,ORD-04924,PROD-0165,Energy Drink Pack Pro,Food & Beverage,18,1670.16,0.27,21945.9
ITEM-002018,ORD-04924,PROD-0200,Data Analytics Guide Pro,Books,12,672.78,0.07,7508.22
ITEM-002019,ORD-04924,PROD-0172,Desk Lamp Pro,home & garden,3,46.39,0.31,96.03
ITEM-002020,ORD-02274,PROD-0047,Gym Bag,Sports,10,$247.22,0.39,1508.04
ITEM-002021,ORD-00335,PROD-0105,Sunglasses Pro,Apparel,13,814.1,0.33,7090.81
ITEM-002022,ORD-04783,PROD-0112,Nuts & Seeds Mix Pro,Food & Beverage ,6,1330.62,0.31,5508.77
ITEM-002023,ORD-04783,PROD-0090,Winter Coat Pro,Apparel,1,1531.24,0.17,1270.93
ITEM-002024,ORD-04783,PROD-0136,Cycling Helmet Pro,Sports,4,1098.6,0.37,2768.47
ITEM-002025,ORD-00895,PROD-0082,Dark Chocolate Box Pro,Food & Beverage,1,472.75,0.16,397.11
ITEM-002026,ORD-00895,PROD-0100,Dark Chocolate Box Pro,Food & Beverage,3,594.75,1.39,1605.83
ITEM-002027,ORD-00895,PROD-0074,Organic Honey,Food & Beverage,14,1181.07,0.02,16204.28
ITEM-002028,ORD-00895,PROD-0122,Video Conferencing Pro,Software,4,2447.65,0.18,8028.29
ITEM-002029,ORD-02652,PROD-0005,Webcam HD,Electronics,14,695.37,0.12,8566.96
ITEM-002030,ORD-02652,PROD-0112,Nuts & Seeds Mix Pro,Food & Beverage,15,1330.62,0.09,18162.96
ITEM-002031,ORD-02652,PROD-0001,Wireless Headphones,Electronics,11,438.78,0.36,3089.01
ITEM-002032,ORD-02902,PROD-0039,Desk Lamp,Home & Garden,1,37.13,0.19,30.08
ITEM-002033,ORD-02902,PROD-0121,Analytics Tool Pro,SOFTWARE,-5,"$2,845.63",0.17,9447.49
ITEM-002034,ORD-02902,PROD-0128,Leadership Principles Pro,Books,20,934.4,0.39,11399.68
ITEM-002035,ORD-02902,PROD-0170,Vitamin C Serum Pro,Beauty,2,862.09,0.32,"$1,172.44"
ITEM-002036,ORD-04741,PROD-0023,Business Jacket,Apparel,18,1140.19,0.37,12929.75
ITEM-002037,ORD-04741,PROD-0115,Smart Thermostat Pro,Home & Garden,17,618.21,0.05,9984.09
ITEM-002038,ORD-04741,PROD-0185,Green Tea Collection Pro,Food & Beverage,2,653.88,0.2,1046.21
ITEM-002039,ORD-04741,PROD-0071,Premium Coffee Beans,F&B,10,332.96,0.31,2297.42
ITEM-002040,ORD-00460,PROD-0125,Python for Beginners Pro,Books,16,935.12,0.38,9276.39
ITEM-002041,ORD-00460,PROD-0005,Webcam HD,electronics,-5,695.37,0.21,5493.42
ITEM-002042,ORD-00460,PROD-0088,Leadership Principles Pro,Books,8,805.36,0.2,5154.3
ITEM-002043,ORD-00460,PROD-0173,Wireless Headphones Pro,Electronics,12,581.83,0.19,5655.39
ITEM-002044,ORD-00347,PROD-0104,Hot Sauce Bundle Pro,food & beverage,3,1314.76,0.24,2997.65
ITEM-002045,ORD-00347,PROD-0140,Bed Sheets Pro,Home & Garden,5,1071.89,1.2,5091.48
ITEM-002046,ORD-03398,PROD-0022,Casual T-Shirt,Apparel,17,263.25,0.39,2729.9
ITEM-002047,ORD-03398,PROD-0002,Smart Watch,Electronics,4,1070.87,0.12,3769.46
ITEM-002048,ORD-03398,PROD-0120,Foam Roller Pro,sports,10,3490.02,0.01,34551.2
ITEM-002049,ORD-03398,PROD-0052,Vitamin C Serum,Beauty,15,726.02,0.07,10127.98
ITEM-002050,ORD-03336,PROD-0058,Nail Polish Set,Beauty,9,372.61,0.17,"$2,783.40"
ITEM-002051,ORD-00267,PROD-0113,Protein Powder v2,sports,7,447.28,0.11,2786.55
ITEM-002052,ORD-04799,PROD-0152,Marketing Mastery Pro,Books,16,2538.42,0.11,36147.1
ITEM-002053,ORD-04799,PROD-0121,Analytics Tool Pro,software,3,2845.63,0.28,"$6,146.56"
ITEM-002054,ORD-04799,PROD-0129,Baseball Cap Pro,APPAREL,17,1239.92,0.17,17495.27
ITEM-002055,ORD-04608,PROD-0063,Marketing Mastery,Books,17,2080.85,0.08,32544.49
ITEM-002056,ORD-04608,PROD-0101,Yoga Mat Pro,Sports,13,1956.47,0.13,22127.68
ITEM-002057,ORD-04608,PROD-0130,Storage Ottoman Pro,Home & Garden,17,"$1,867.26",0.1,28569.08
ITEM-002058,ORD-00605,PROD-0147,Monitor 27in Pro,Electronics,8,114.25,0.16,767.76
ITEM-002059,ORD-00605,PROD-0038,Wall Art,Home & Garden,13,"$1,162.29",0.08,13900.99
ITEM-002060,ORD-00605,PROD-0124,Growth Hacking Pro,Books,9,$855.22,0.27,5618.8
ITEM-002061,ORD-02227,PROD-0052,Vitamin C Serum,Beauty,3,726.02,0.23,1677.11
ITEM-002062,ORD-02227,PROD-0094,Growth Hacking Pro,Books,10,1026.12,0.36,6567.17
ITEM-002063,ORD-02823,PROD-0119,Baseball Cap Pro,Apparel,5,1471.39,0.29,5223.43
ITEM-002064,ORD-00540,PROD-0014,Accounting Software,Software,5,435.63,0.35,1415.8
ITEM-002065,ORD-03327,PROD-0146,Design Software Pro,Software,8,723.98,0.12,5096.82
ITEM-002066,ORD-03327,PROD-0033,Robot Vacuum,Home & Garden,14,"$1,014.56",0.15,12073.26
ITEM-002067,ORD-00145,PROD-0188,CRM Platform Pro,Software,14,$504.65,0.19,5722.73
ITEM-002068,ORD-00145,PROD-0048,Fitness Tracker,Sports,16,1613.68,0.05,24527.94
ITEM-002069,ORD-02939,PROD-0086,Running Shoes Pro,Apparel,16,392.61,0.26,4648.5
ITEM-002070,ORD-02939,PROD-0004,USB-C Hub,Electronics,2,2263.48,0.15,3847.92
ITEM-002071,ORD-02939,PROD-0165,Energy Drink Pack Pro,Food & Beverage,13,1670.16,0.03,21060.72
ITEM-002072,ORD-01943,PROD-0074,Organic Honey,Food & Beverage,7,1181.07,0.04,7936.79
ITEM-002073,ORD-04774,PROD-0118,Foam Roller Pro,Sports,8,"$4,306.63",0.34,22739.01
ITEM-002074,ORD-04774,PROD-0019,Security Suite,Softwre,16,1657.49,0.19,21481.07
ITEM-002075,ORD-04774,PROD-0056,Lip Balm Set,Beauty,10,$238.66,0.36,1527.42
ITEM-002076,ORD-03679,PROD-0071,Premium Coffee Beans,Food & Beverage,16,$332.96,0.36,3409.51
ITEM-002077,ORD-03679,PROD-0157,Analytics Tool Pro,Software,7,1897.69,0.12,11689.77
ITEM-002078,ORD-03679,PROD-0011,Project Management Suite,Software,17,947.94,0.14,13858.88
ITEM-002079,ORD-03679,PROD-0124,Growth Hacking Pro,Books,-7,855.22,0.22,9339
ITEM-002080,ORD-03993,PROD-0126,Wireless Headphones Pro,Electronics,7,425.58,0.01,2949.27
ITEM-002081,ORD-01255,PROD-0081,Webcam HD Pro,Electronics,5,846.49,0.38,2624.12
ITEM-002082,ORD-01255,PROD-0135,Bed Sheets Pro,Home & Garden,17,1103.72,0.39,11445.58
ITEM-002083,ORD-01255,PROD-0188,CRM Platform Pro,Software,8,504.65,0.22,3149.02
ITEM-002084,ORD-01255,PROD-0002,Smart Watch,Electronics,-3,1070.87,0.01,16962.58
ITEM-002085,ORD-00694,PROD-0021,Running Shoes,Apparel,14,467.63,0.06,"$6,154.01"
ITEM-002086,ORD-00694,PROD-0112,Nuts & Seeds Mix Pro,Food & Beverage,16,1330.62,0.18,17457.73
ITEM-002087,ORD-00694,PROD-0161,Hot Sauce Bundle Pro,Food & Beverage,17,"$1,006.11",0.35,11117.52
ITEM-002088,ORD-00694,PROD-0156,Protein Powder v2,Sports,2,335.04,0.21,529.36
ITEM-002089,ORD-00854,PROD-0161,Hot Sauce Bundle Pro,Food & Beverage,17,1006.11,0.31,11801.67
ITEM-002090,ORD-00854,PROD-0177,Jump Rope Pro,Sports,15,135.15,0.2,1621.8
ITEM-002091,ORD-00854,PROD-0110,Design Software Pro,Software,20,847.18,0.29,12029.96
ITEM-002092,ORD-03887,PROD-0045,Foam Roller,Sports,16,3167.91,0.14,"$43,590.44"
ITEM-002093,ORD-03887,PROD-0069,Growth Hacking,Books,16,910.45,0.13,12673.46
ITEM-002094,ORD-03887,PROD-0022,Casual T-Shirt,apparel,15,263.25,0.15,3356.44
ITEM-002095,ORD-03887,PROD-0005,Webcam HD,Electroncs,7,695.37,0.05,4624.21
ITEM-002096,ORD-01554,PROD-0013,Analytics Tool,SOFTWARE,14,2148.49,0.17,24965.45
ITEM-002097,ORD-00477,PROD-0023,Business Jacket,Apparel,15,1140.19,0.18,14024.34
ITEM-002098,ORD-03964,PROD-0144,Protein Bars 12pk v2,Food & Beverage,17,1597.6,0.08,24986.46
ITEM-002099,ORD-03964,PROD-0049,Tennis Racket,Sports,20,$64.18,0.3,$898.52
ITEM-002100,ORD-03964,PROD-0036,Cookware Set,Home and Garden,17,265.41,0.09,4105.89
ITEM-002101,ORD-01099,PROD-0123,Laptop Stand Pro,Electronics,11,55.29,0.37,383.16
ITEM-002102,ORD-01099,PROD-0122,Video Conferencing Pro,Software,16,2447.65,0.36,25063.94
ITEM-002103,ORD-01099,PROD-0102,Smart Thermostat Pro,Home & Garden,6,842.5,0.32,3437.4
ITEM-002104,ORD-01099,PROD-0020,Video Conferencing,Software,6,1857.53,0.33,7467.27
ITEM-002105,ORD-04257,PROD-0138,Perfume 50ml Pro,Beauty,4,"$1,325.71",0.08,4878.61
ITEM-002106,ORD-04859,PROD-0105,Sunglasses Pro,Apparel,5,814.1,0.22,3174.99
ITEM-002107,ORD-00759,PROD-0092,Vitamin C Serum Pro,Beauty,8,630.2,0.36,3226.62
ITEM-002108,ORD-00759,PROD-0005,Webcam HD,Electronics,2,695.37,0.14,1196.04
ITEM-002109,ORD-02305,PROD-0086,Running Shoes Pro,Apparel,2,392.61,0.08,722.4
ITEM-002110,ORD-03981,PROD-0194,Robot Vacuum Pro,Home & Garden,7,1067.17,0.12,6573.77
ITEM-002111,ORD-03981,PROD-0056,Lip Balm Set,Beauty,6,238.66,0.25,1073.97
ITEM-002112,ORD-03981,PROD-0085,Data Analytics Guide Pro,Books,10,861.2,0.18,"$7,061.84"
ITEM-002113,ORD-03981,PROD-0127,Desk Lamp Pro,home & garden,8,50.58,0.22,315.62
ITEM-002114,ORD-00007,PROD-0067,Design Thinking,Books,19,866.02,0.36,10530.8
ITEM-002115,ORD-00007,PROD-0154,Dress Shoes Pro,Apparel,6,559.43,0.04,"$3,222.32"
ITEM-002116,ORD-00007,PROD-0070,AI Fundamentals,Books,12,198.3,0.39,1451.56
ITEM-002117,ORD-00007,PROD-0144,Protein Bars 12pk v2,food & beverage,11,1597.6,0.2,14058.88
ITEM-002118,ORD-00961,PROD-0016,HR Management System,Software,10,1658.34,0.3,"$11,608.38"
ITEM-002119,ORD-00961,PROD-0110,Design Software Pro,Software,11,847.18,0.06,"$8,759.84"
ITEM-002120,ORD-00961,PROD-0043,Protein Powder,sports,8,345.71,0.17,2295.51
ITEM-002121,ORD-00961,PROD-0017,Design Software,Software,12,819.73,0.05,9344.92
ITEM-002122,ORD-01907,PROD-0034,Smart Thermostat,Home & Garden,1,669.46,0.06,629.29
ITEM-002123,ORD-01508,PROD-0058,Nail Polish Set,Beauty ,4,372.61,0.1,1341.4
ITEM-002124,ORD-01508,PROD-0193,Bed Sheets Pro,Home and Garden,6,1439.66,0.09,"$7,860.54"
ITEM-002125,ORD-01508,PROD-0173,Wireless Headphones Pro,Electronics,17,581.83,0.03,9594.38
ITEM-002126,ORD-00636,PROD-0042,Resistance Bands,Sports,16,1478.09,0.05,22466.97
ITEM-002127,ORD-00636,PROD-0175,Moisturiser SPF50 Pro,Beauty,1,1344.19,0.2,1075.35
ITEM-002128,ORD-01595,PROD-0074,Organic Honey,Food & Beverage,14,1181.07,0.02,16204.28
ITEM-002129,ORD-01595,PROD-0153,Analytics Tool Pro,Software,16,2914.31,0.36,29842.53
ITEM-002130,ORD-01595,PROD-0062,Python for Beginners,Books,2,997.77,0.14,1716.16
ITEM-002131,ORD-01595,PROD-0080,Herbal Tea Set,Food & Beverage,11,1313.91,0.31,9972.58
ITEM-002132,ORD-01499,PROD-0043,Protein Powder,Sports,14,345.71,0.27,3533.16
ITEM-002133,ORD-04602,PROD-0088,Leadership Principles Pro,Books,10,805.36,0.05,7650.92
ITEM-002134,ORD-04602,PROD-0128,Leadership Principles Pro,Books,7,934.4,0.17,5428.86
ITEM-002135,ORD-04077,PROD-0014,Accounting Software,Software,15,435.63,0.11,"$5,815.66"
ITEM-002136,ORD-04077,PROD-0132,Business Jacket Pro,APPAREL,17,1511.13,0.31,17725.55
ITEM-002137,ORD-03959,PROD-0091,Wall Art Pro,home & garden,4,1457.61,0.31,4023
ITEM-002138,ORD-03959,PROD-0066,SQL Deep Dive,Books,7,2840.66,0.23,15311.16
ITEM-002139,ORD-03959,PROD-0001,Wireless Headphones,Electronics,10,438.78,0.33,2939.83
ITEM-002140,ORD-03259,PROD-0058,Nail Polish Set,Beauty,20,372.61,0.37,4694.89
ITEM-002141,ORD-03259,PROD-0002,Smart Watch,Electronics,8,1070.87,0.13,7453.26
ITEM-002142,ORD-03259,PROD-0032,Air Purifier,Home & Garden,2,"$2,282.93",0.1,4109.27
ITEM-002143,ORD-03259,PROD-0127,Desk Lamp Pro,Home & Garden,12,50.58,0.1,546.26
ITEM-002144,ORD-04162,PROD-0164,Jump Rope Pro,Sport,6,131.56,0.24,599.91
ITEM-002145,ORD-04162,PROD-0008,Monitor 27in,Electronics,2,142.16,0.28,204.71
ITEM-002146,ORD-04162,PROD-0107,Dress Shoes Pro,apparel,7,821.85,0,5752.95
ITEM-002147,ORD-02784,PROD-0108,Analytics Tool Pro,Software,5,1922.02,0.24,7303.68
ITEM-002148,ORD-02784,PROD-0200,Data Analytics Guide Pro,Book,3,672.78,0.07,1877.06
ITEM-002149,ORD-04484,PROD-0142,Cycling Helmet Pro,Sports,1,1066.85,0.07,$992.17
ITEM-002150,ORD-04484,PROD-0047,Gym Bag,Sport,2,247.22,0.35,321.39
ITEM-002151,ORD-04484,PROD-0108,Analytics Tool Pro,Software,11,1922.02,0.07,19662.26
ITEM-002152,ORD-03188,PROD-0029,Baseball Cap,Apparel,20,1309.55,0.16,22000.44
ITEM-002153,ORD-02971,PROD-0080,Herbal Tea Set,Food & Beverage,7,1313.91,0.02,9013.42
ITEM-002154,ORD-02971,PROD-0183,Mechanical Keyboard Pro,Electronics,12,1366.91,0.28,11810.1
ITEM-002155,ORD-02971,PROD-0008,Monitor 27in,Electronics,2,142.16,0.04,272.95
ITEM-002156,ORD-02971,PROD-0153,Analytics Tool Pro,Software,19,2914.31,0.36,35438.01
ITEM-002157,ORD-01301,PROD-0055,Perfume 50ml,Beauty,3,"$1,469.34",0.02,"$4,319.86"
ITEM-002158,ORD-01301,PROD-0177,Jump Rope Pro,Sports,9,135.15,0.01,1204.19
ITEM-002159,ORD-00421,PROD-0048,Fitness Tracker,Sports,16,1613.68,0.09,23495.18
ITEM-002160,ORD-03769,PROD-0129,Baseball Cap Pro,Apparel,9,1239.92,0.36,7141.94
ITEM-002161,ORD-03769,PROD-0146,Design Software Pro,Software,10,723.98,0.22,5647.04
ITEM-002162,ORD-03769,PROD-0103,Analytics Tool Pro,Software,5,2266.75,0.29,8046.96
ITEM-002163,ORD-03769,PROD-0159,USB-C Hub Pro,Electronics,1,2734.41,0.35,1777.37
ITEM-002164,ORD-00741,PROD-0034,Smart Thermostat,Home & Garden,6,669.46,0.36,2570.73
ITEM-002165,ORD-00741,PROD-0027,Dress Shoes,Apparel,10,632.94,0.29,"$4,493.87"
ITEM-002166,ORD-00741,PROD-0175,Moisturiser SPF50 Pro,Beauty,17,1344.19,0.15,19423.55
ITEM-002167,ORD-00741,PROD-0199,Makeup Brush Set Pro,Beauty,2,3414.28,0.25,5121.42
ITEM-002168,ORD-00881,PROD-0084,SQL Deep Dive Pro,Books,20,3859.71,0.07,71790.61
ITEM-002169,ORD-00881,PROD-0102,Smart Thermostat Pro,Home & Garden,11,842.5,0.07,8618.77
ITEM-002170,ORD-00881,PROD-0127,Desk Lamp Pro,Home & Garden,13,50.58,0.21,519.46
ITEM-002171,ORD-04774,PROD-0043,Protein Powder,Sports,14,345.71,0.07,"$4,501.14"
ITEM-002172,ORD-04774,PROD-0080,Herbal Tea Set,Food & Beverage,11,1313.91,0.37,9105.4
ITEM-002173,ORD-04774,PROD-0125,Python for Beginners Pro,Book,12,935.12,0.08,10323.72
ITEM-002174,ORD-04774,PROD-0113,Protein Powder v2,Sports,1,$447.28,0.11,398.08
ITEM-002175,ORD-03742,PROD-0088,Leadership Principles Pro,Books,4,805.36,0.04,3092.58
ITEM-002176,ORD-03742,PROD-0123,Laptop Stand Pro,Electronics,1,55.29,1.12,50.87
ITEM-002177,ORD-03742,PROD-0061,Data Analytics Guide,Book,16,$706.17,0.34,7457.16
ITEM-002178,ORD-00562,PROD-0111,Product Management v2,Books,19,327.73,0.01,6164.6
ITEM-002179,ORD-00562,PROD-0162,Mechanical Keyboard Pro,Electronics,20,1226.74,0.02,24044.1
ITEM-002180,ORD-00562,PROD-0045,Foam Roller,Sports,2,3167.91,0.04,6082.39
ITEM-002181,ORD-00562,PROD-0030,Sunglasses,Apparrel,9,685.18,0.11,5488.29
ITEM-002182,ORD-03760,PROD-0179,Growth Hacking Pro,Books,5,"$1,274.57",0.3,4460.99
ITEM-002183,ORD-03760,PROD-0046,Water Bottle,Sports ,6,"$1,267.26",0.18,6234.92
ITEM-002184,ORD-03760,PROD-0065,Financial Freedom,Book,6,1469.98,0.29,6262.11
ITEM-002185,ORD-01867,PROD-0011,Project Management Suite,Software,15,947.94,0.07,13223.76
ITEM-002186,ORD-01867,PROD-0040,Storage Ottoman,Home & Garden,11,2043.74,0.15,19108.97
ITEM-002187,ORD-01292,PROD-0049,Tennis Racket,Sports,20,$64.18,0.35,834.34
ITEM-002188,ORD-01292,PROD-0183,Mechanical Keyboard Pro,Electronics ,19,1366.91,0.05,24672.73
ITEM-002189,ORD-01292,PROD-0119,Baseball Cap Pro,Apparel,8,1471.39,1.24,"$11,182.56"
ITEM-002190,ORD-01292,PROD-0062,Python for Beginners,Books,-1,997.77,0.4,8381.27
ITEM-002191,ORD-00256,PROD-0055,Perfume 50ml,Beauty,17,1469.34,0.33,16735.78
ITEM-002192,ORD-03616,PROD-0163,Smart Thermostat Pro,Home & Garden,1,820.19,0.02,803.79
ITEM-002193,ORD-03616,PROD-0174,Gym Bag Pro,Sports,1,335.66,0.19,271.88
ITEM-002194,ORD-01507,PROD-0059,Shampoo & Conditioner,Beauty,19,1389.29,0.25,19797.38
ITEM-002195,ORD-01507,PROD-0139,Moisturiser SPF50 Pro,Beauty,3,1862.5,0.12,4917
ITEM-002196,ORD-01507,PROD-0151,Bluetooth Speaker Pro,Electronics,18,$118.53,0.26,1578.82
ITEM-002197,ORD-01507,PROD-0164,Jump Rope Pro,Sports,3,131.56,0.3,276.28
ITEM-002198,ORD-03443,PROD-0010,Portable Charger,Electronics,8,334.02,0.36,1710.18
ITEM-002199,ORD-03443,PROD-0040,Storage Ottoman,Home & Garden,20,2043.74,0.16,34334.83
ITEM-002200,ORD-03443,PROD-0010,Portable Charger,Electronics,10,334.02,0.25,2505.15
ITEM-002201,ORD-03443,PROD-0032,Air Purifier,Home & Garden,1,2282.93,0.26,1689.37
ITEM-002202,ORD-04613,PROD-0105,Sunglasses Pro,Apparel,18,814.1,0.04,"$14,067.65"
ITEM-002203,ORD-04613,PROD-0175,Moisturiser SPF50 Pro,Beauty ,7,"$1,344.19",0.07,8750.68
ITEM-002204,ORD-04613,PROD-0018,Cloud Storage,Software,3,1471.32,0.14,3796.01
ITEM-002205,ORD-02960,PROD-0133,Financial Freedom Pro,Books,-7,1802.74,0.35,19920.28
ITEM-002206,ORD-02960,PROD-0169,Portable Charger Pro,Electronics,5,410.99,0.38,1274.07
ITEM-002207,ORD-03163,PROD-0159,USB-C Hub Pro,Electronics,13,2734.41,0.14,30570.7
ITEM-002208,ORD-03635,PROD-0024,Winter Coat,Apparel,14,1531.64,0.24,16296.65
ITEM-002209,ORD-03635,PROD-0006,Mechanical Keyboard,Electronics,14,1517.09,0.22,16566.62
ITEM-002210,ORD-03635,PROD-0192,Nail Polish Set Pro,Beauty,9,469.83,0.39,2579.37
ITEM-002211,ORD-03635,PROD-0068,Product Management,Books,5,406.78,0.4,1220.34
ITEM-002212,ORD-04441,PROD-0024,Winter Coat,Apparel,3,1531.64,0.18,3767.83
ITEM-002213,ORD-03756,PROD-0064,Leadership Principles,Books,2,$806.00,0.18,1321.84
ITEM-002214,ORD-01682,PROD-0029,Baseball Cap,Apparel,4,1309.55,0.23,4033.41
ITEM-002215,ORD-01682,PROD-0006,Mechanical Keyboard,Electronics,17,1517.09,0.31,17795.47
ITEM-002216,ORD-01682,PROD-0070,AI Fundamentals,Books,18,$198.30,0.17,2962.6
ITEM-002217,ORD-02229,PROD-0043,Protein Powder,Sports,3,$345.71,0.27,$757.10
ITEM-002218,ORD-01357,PROD-0098,Moisturiser SPF50 Pro,Beauty,6,"$1,270.72",0.21,"$6,023.21"
ITEM-002219,ORD-01357,PROD-0112,Nuts & Seeds Mix Pro,Food & Beverage,18,1330.62,0.2,19160.93
ITEM-002220,ORD-01357,PROD-0094,Growth Hacking Pro,Books,17,1026.12,0.01,17269.6
ITEM-002221,ORD-02031,PROD-0096,Robot Vacuum Pro,Home & Garden,15,1308.53,0.08,18057.71
ITEM-002222,ORD-02031,PROD-0099,Premium Coffee Beans Pro,Food & Beverage,14,424.25,0.13,5167.36
ITEM-002223,ORD-02031,PROD-0112,Nuts & Seeds Mix Pro,Food & Beverage,19,1330.62,0.35,16433.16
ITEM-002224,ORD-01552,PROD-0200,Data Analytics Guide Pro,Books,8,672.78,0.08,4951.66
ITEM-002225,ORD-01715,PROD-0097,Hot Sauce Bundle Pro,Food and Beverage,4,1311.29,0.17,4353.48
ITEM-002226,ORD-01715,PROD-0101,Yoga Mat Pro,Sports,20,1956.47,0.35,25434.11
ITEM-002227,ORD-02637,PROD-0111,Product Management v2,Books,6,327.73,0.05,1868.06
ITEM-002228,ORD-04686,PROD-0110,Design Software Pro,Software,17,847.18,0.23,11089.59
ITEM-002229,ORD-04686,PROD-0037,Bed Sheets,Home & Garden,17,1097.5,0.09,16978.33
ITEM-002230,ORD-04077,PROD-0178,Gym Bag Pro,Sports,9,229.12,0.06,1938.36
ITEM-002231,ORD-04077,PROD-0167,Makeup Brush Set Pro,Beauty,2,2625.63,0.14,4516.08
ITEM-002232,ORD-04077,PROD-0198,Vitamin C Serum Pro,Beauty,3,826.67,0.19,2008.81
ITEM-002233,ORD-04077,PROD-0066,SQL Deep Dive,Books,15,2840.66,0.35,27696.43
ITEM-002234,ORD-02906,PROD-0019,Security Suite,Software,7,1657.49,0.04,11138.33
ITEM-002235,ORD-02906,PROD-0130,Storage Ottoman Pro,Home & Garden,18,1867.26,0.11,29913.51
ITEM-002236,ORD-02906,PROD-0017,Design Software,Software,14,819.73,0.27,8377.64
ITEM-002237,ORD-02906,PROD-0120,Foam Roller Pro,Sports,14,3490.02,0.28,35179.4
ITEM-002238,ORD-00878,PROD-0111,Product Management v2,Books,16,327.73,0.33,3513.27
ITEM-002239,ORD-00878,PROD-0022,Casual T-Shirt,Apparel,20,263.25,1.42,3738.15
ITEM-002240,ORD-00878,PROD-0067,Design Thinking,Books,12,866.02,0.39,6339.27
ITEM-002241,ORD-02834,PROD-0157,Analytics Tool Pro,Software,20,1897.69,0.36,24290.43
ITEM-002242,ORD-02834,PROD-0160,AI Fundamentals Pro,Books,11,225,0.09,2252.25
ITEM-002243,ORD-02834,PROD-0024,Winter Coat,Apparel,5,1531.64,0.18,6279.72
ITEM-002244,ORD-02834,PROD-0123,Laptop Stand Pro,Electronics,5,55.29,0.08,254.33
ITEM-002245,ORD-02649,PROD-0017,Design Software,Software,12,819.73,0.28,7082.47
ITEM-002246,ORD-02649,PROD-0062,Python for Beginners,Books,19,997.77,0.28,13649.49
ITEM-002247,ORD-00733,PROD-0189,Coffee Maker Pro,HOME & GARDEN,11,2619.56,0.21,22763.98
ITEM-002248,ORD-00733,PROD-0161,Hot Sauce Bundle Pro,Food & Beverage,-6,1006.11,0.08,"$12,033.08"
ITEM-002249,ORD-00733,PROD-0147,Monitor 27in Pro,Electronics,4,114.25,0.08,420.44
ITEM-002250,ORD-00733,PROD-0003,Bluetooth Speaker,Electronics,18,117.98,0.38,"$1,316.66"
ITEM-002251,ORD-04271,PROD-0170,Vitamin C Serum Pro,Beauty,1,862.09,0.04,827.61
ITEM-002252,ORD-04789,PROD-0138,Perfume 50ml Pro,Beauty,12,1325.71,0.39,9704.2
ITEM-002253,ORD-04789,PROD-0072,Protein Bars 12pk,Food & Beverage,15,1658.51,0.32,16916.8
ITEM-002254,ORD-04789,PROD-0123,Laptop Stand Pro,Electronics,4,$55.29,0.15,187.99
ITEM-002255,ORD-04789,PROD-0140,Bed Sheets Pro,Home&Garden,16,1071.89,0.36,10976.15
ITEM-002256,ORD-04590,PROD-0025,Sports Leggings,Apparrel,4,1270.62,0.15,4320.11
ITEM-002257,ORD-04590,PROD-0036,Cookware Set,Home & Garden,20,265.41,0.02,5202.04
ITEM-002258,ORD-04590,PROD-0165,Energy Drink Pack Pro,Food & Beverage,7,1670.16,0.27,8534.52
ITEM-002259,ORD-00947,PROD-0082,Dark Chocolate Box Pro,Food & Beverage,20,472.75,0.04,9076.8
ITEM-002260,ORD-02929,PROD-0041,Yoga Mat,Sports ,14,1505.03,0.25,15802.81
ITEM-002261,ORD-02929,PROD-0115,Smart Thermostat Pro,Home & Garden,11,618.21,0.1,6120.28
ITEM-002262,ORD-00112,PROD-0084,SQL Deep Dive Pro,Books,15,3859.71,0.1,52106.08
ITEM-002263,ORD-02862,PROD-0171,HR Management System Pro,Software,1,"$1,930.86",0.32,1312.98
ITEM-002264,ORD-02862,PROD-0072,Protein Bars 12pk,Food & Beverage,8,1658.51,0.29,"$9,420.34"
ITEM-002265,ORD-02862,PROD-0040,Storage Ottoman,Home & Garden,11,2043.74,0.2,17984.91
ITEM-002266,ORD-04577,PROD-0164,Jump Rope Pro,Sports,1,131.56,0.16,$110.51
ITEM-002267,ORD-04577,PROD-0016,HR Management System,Software,3,1658.34,0.04,"$4,776.02"
ITEM-002268,ORD-04577,PROD-0188,CRM Platform Pro,Software,14,504.65,0.33,"$4,733.62"
ITEM-002269,ORD-00566,PROD-0172,Desk Lamp Pro,Home & Garden,7,46.39,0.02,318.24
ITEM-002270,ORD-00566,PROD-0106,Cycling Helmet Pro,Sports,10,1257.89,0.23,9685.75
ITEM-002271,ORD-00457,PROD-0198,Vitamin C Serum Pro,Beauty,18,826.67,0.1,13392.05
ITEM-002272,ORD-01372,PROD-0035,Garden Hose,Home & Garden,4,249.63,0.36,639.05
ITEM-002273,ORD-01372,PROD-0013,Analytics Tool,Software,15,2148.49,0.01,31905.08
ITEM-002274,ORD-01372,PROD-0117,Running Shoes Pro,Apparrel,9,493.75,0.14,3821.62
ITEM-002275,ORD-01372,PROD-0177,Jump Rope Pro,Sport,16,$135.15,0.16,1816.42
ITEM-002276,ORD-02998,PROD-0152,Marketing Mastery Pro,Books,1,2538.42,0.29,"$1,802.28"
