order_id,customer_id,order_date,order_status,sales_channel,shipping_cost_USD,discount_pct,region,country
ORD-01233,CUST-0263,2023-10-03,Completed,Website,$8.08,0.14,Asia Pacific,Singapore
ORD-01234,CUST-0107,2020-01-03,Completed,Partner Portal,7.53,0.04,Middle East,Saudi Arabia
ORD-01235,CUST-0416,2024-08-13,Completed,Partner Portal,$14.33,0.12,Middle East,Saudi Arabia
ORD-01236,CUST-0372,2021-05-04,Completed,Marketplace,19.29,0.31,Latam,Chile
ORD-01237,CUST-0413,5 May 2024,Pending,In-Store,$1.50,0.04,Europe ,Germany
ORD-01238,CUST-0024,9 May 2021,Completed,Phone,5.55,0.11,Africa,Nigeria
ORD-01239,CUST-0411,2022-09-17,Completed,Phone,39.23,0.3,Asia Pacific,Singapore
ORD-01240,CUST-0394,2021-06-08,Refunded,Partner Portal,$16.28,0.05,Latin America,Argentina
ORD-01241,CUST-0331,2024-06-16,Completed,Phone,$25.68,0.01,Africa,Kenya
ORD-01242,CUST-0320,26/07/2024,Pending,Marketplace,$25.92,0.29,Middle East,UAE
ORD-01243,CUST-0239,2021-10-17,Refunded,Website,36.2,0.24,Africa,Kenya
ORD-01244,CUST-0320,2024-01-31,Cancelled,Partner Portal,26.8,0.05,Middle East,UAE
ORD-01245,CUST-0084,05/05/2020,Cancelled,Phone,12.45,0.34,North America,United States
ORD-01246,CUST-0271,2022-10-22,Refunded,Marketplace,$39.90,0.2,Latin America,Chile
ORD-01247,CUST-0115,2022-01-12,Completed,Marketplace,7.35,0.02,Middle East,UAE
ORD-01248,CUST-0345,"February 7, 2023",Pending,In-Store,6.81,0.35,Latin America ,Chile
ORD-01249,CUST-0332,2021-08-01,Completed,Partner Portal,5.74,0.26,Africa,Nigeria
ORD-01250,CUST-0314,2022-12-08,Completed,Mobile App,41.54,1.43,North America,United States
ORD-01251,CUST-0165,2022-03-21,Completed,Website,22.77,0.07,EUROPE,Germany
ORD-01252,CUST-0296,2021-06-24,Completed,In-Store,24.83,0.19,Europe ,Germany
ORD-01253,CUST-0232,"June 26, 2024",Completed,Mobile App,33.53,0.06,Middle East,Saudi Arabia
ORD-01254,CUST-0132,08/01/2024,Cancelled,Marketplace,33.36,0.01,Africa,South Africa
ORD-01255,CUST-0145,2022-04-28,Cancelled,In-Store,34.87,0.09,Europe,Germany
ORD-01256,CUST-0187,2023-10-12,Refunded,In-Store,6.39,0.35,North America,Canada
ORD-01257,CUST-0400,2022-08-18,Completed,Website,18.82,0.03,Asia Pacific,Australia
ORD-01258,CUST-0037,2020-01-21,Completed,Marketplace,20.04,0.26,North America,Mexico
ORD-01259,CUST-0336,2020-07-14,completed,Phone,41.1,0.12,Latin America,Chile
ORD-01260,CUST-0025,2023-06-21,Completed,In-Store,28.11,0.34,Europe,Sweden
ORD-01261,CUST-0372,2022-03-06,Completed,Marketplace,15.4,0.23,Latin America,Chile
ORD-01262,CUST-0411,2023-01-06,Completed,Website,8.24,0.27,Asia Pacific,Singapore
ORD-01263,CUST-0278,2020-07-08,Cancelled,Marketplace,4.67,0.08,North America,United States
ORD-01264,CUST-0058,2022-11-21,Completed,Partner Portal,12.93,0.24,Asia Pacific,South Korea
ORD-01265,CUST-0085,2023-11-12,Refunded,Phone,27.65,0.19,Middle East,UAE
ORD-01266,CUST-0295,2021-06-12,Cancelled,Website,40.07,0.2,Europe,France
ORD-01267,CUST-0049,2022-08-18,Completed,Phone,22.17,1.17,Europe,United Kingdom
ORD-01268,CUST-0019,2020-07-05,Completed,Phone,19.14,0.19,Asia Pacific,India
ORD-01269,CUST-0322,2022-12-19,Completed,Mobile App,12.98,0.07,Africa,Ghana
ORD-01270,CUST-0390,2023-08-18,Completed,Website,15.85,0.15,Middle East,Saudi Arabia
ORD-01271,CUST-0331,18/12/2024,Completed,In-Store,14.82,0.05,Africa,Kenya
ORD-01272,CUST-0006,2022-01-29,Cancelled,Website,43.88,0.19,Asia Pacific,South Korea
ORD-01273,CUST-0222,2020-01-18,Completed,Marketplace,$16.18,0.18,Asia Pacific,India
ORD-01274,CUST-0020,2022-11-28,Completed,Website,7.92,0.28,Latin America,Brazil
ORD-01275,CUST-0167,06/21/2024,Completed,Phone,0.54,0.32,North America,United States
ORD-01276,CUST-0096,"October 31, 2021",Completed,Partner Portal,$16.66,0.01,Middle East,UAE
ORD-01277,CUST-0161,2024-08-20,Completed,Partner Portal,21.66,0.03,North America,Mexico
ORD-01278,CUST-0289,2020-01-15,Pending,In-Store,44.26,0.08,EUROPE,Netherlands
ORD-01279,CUST-0333,2023-07-27,Pending,In-Store,12.12,0.12,Asia Pacific,Singapore
ORD-01280,CUST-0113,2024-01-06,Refunded,Website,23.3,0.33,North America,United States
ORD-01281,CUST-0181,2022-07-07,Completed,Phone,28.58,0.04,North America,Mexico
ORD-01282,CUST-0022,2023-08-12,Refunded,Partner Portal,12.52,0.21,North America,United States
ORD-01283,CUST-0366,2021-11-16,Completed,Partner Portal,40.7,0.05,Europe,Spain
ORD-01284,CUST-0464,17/08/2023,Completed,,16.17,1.35,Europe,Netherlands
ORD-01285,CUST-0381,2022-11-01,Cancelled,Mobile App,18.91,0.04,Middle East,UAE
ORD-01286,CUST-0300,2021-07-25,Completed,Mobile App,26.91,0.12,Africa,Nigeria
ORD-01287,CUST-0361,2022-02-13,Cancelled,Mobile App,24.64,0.21,Latin America,Brazil
ORD-01288,CUST-0012,2021-07-25,Cancelled,Phone,3.93,0.1,Europe,Netherlands
ORD-01289,CUST-0026,03/03/2024,Refunded,Mobile App,8.79,0.3,Africa,South Africa
ORD-01290,CUST-0316,2024-09-29,Pending,,40.62,0.04,Africa,Kenya
ORD-01291,CUST-0235,2023-06-17,Completed,Website,35.23,0.19,Middle East,UAE
ORD-01292,CUST-0440,2024-01-26,Refunded,Website,38.19,1.35,APAC,India
ORD-01293,CUST-0137,2022-01-07,Completed,Marketplace,$31.78,0.19,Latin America,Colombia
ORD-01294,CUST-0478,2021-05-26,Completed,Website,34.88,0.17,North America,Mexico
ORD-01295,CUST-0293,2023-06-08,Refunded,In-Store,33.97,0.14,Europe,Spain
ORD-01296,CUST-0253,2020-07-07,Completed,In-Store,21.48,0.08,Africa,Nigeria
ORD-01297,CUST-0045,11/22/2024,REFUNDED,Mobile App,30.41,0.23,Latam,Colombia
ORD-01298,CUST-0138,2020-12-08,Completed,Marketplace,40.78,1.46,Middle East,UAE
ORD-01299,CUST-0128,2024-02-19,Completed,Mobile App,$36.29,0.18,North America,United States
ORD-01300,CUST-0133,2020-11-05,Completed,Partner Portal,6.35,1.3,Africa,Ghana
ORD-01301,CUST-0139,2023-11-14,Pending,Mobile App,34.61,0.01,europe,Netherlands
ORD-01302,CUST-0403,2022-04-17,Cancelled,Partner Portal,1.12,0.11,Africa,Kenya
ORD-01303,CUST-0179,2023-04-16,Completed,In-Store,$13.71,0.24,Middle East,Qatar
ORD-01304,CUST-0035,2024-11-01,Pending,In-Store,27,0.18,Europe,Spain
ORD-01305,CUST-0101,2021-10-11,Refunded,Mobile App,1.98,0.21,Middle East,Qatar
ORD-01306,CUST-0180,2024-10-13,Refunded,Partner Portal,28.04,0.16,North America,Mexico
ORD-01307,CUST-0087,2020-07-18,Refunded,Phone,15.21,0.26,Asia Pacific,Australia
ORD-01308,CUST-0328,"January 11, 2022",Completed,Marketplace,31.56,0.3,ME,UAE
ORD-01309,CUST-0262,2020-01-01,Refunded,Mobile App,4.64,0.28,north america,Canada
ORD-01310,CUST-0167,2020-03-29,Cancelled,Phone,16.26,0.14,North America,United States
ORD-01311,CUST-0365,2022-07-28,Cancelled,Mobile App,$35.35,0.27,Europe,United Kingdom
ORD-01312,CUST-0336,2024-07-07,Completed,Website,2.83,0.27,Latin America,Chile
ORD-01313,CUST-0257,2024-03-22,Refunded,Partner Portal,9.64,0.3,Europe,France
ORD-01314,CUST-0476,2021-04-13,Completed,Website,21.14,0.03,Africa,Kenya
ORD-01315,CUST-0208,2021-11-24,Completed,Partner Portal,7.89,0.21,Europe,Germany
ORD-01316,CUST-0153,2023-07-27,Completed,Mobile App,29.78,0.2,North America,United States
ORD-01317,CUST-0132,05/06/2020,Completed,Phone,7.09,0.18,Africa,South Africa
ORD-01318,CUST-0475,2021-09-10,Completed,Phone,24.27,0.35,North america ,Mexico
ORD-01319,CUST-0342,2021-06-27,Completed,Website,$24.93,0.09,Africa,South Africa
ORD-01320,CUST-0130,09/12/2020,Pending,Phone,2.64,0.12,Middle East,UAE
ORD-01321,CUST-0056,2023-12-29,Completed,Partner Portal,7.88,0.27,Asia Pacific,Singapore
ORD-01322,CUST-0417,2022-12-30,Completed,,35.97,0.26,Middle East,UAE
ORD-01323,CUST-0445,2024-10-26,Pending,In-Store,11.18,0.26,Asia Pacific,India
ORD-01324,CUST-0056,2022-08-20,Completed,Phone,36.76,0.13,Asia Pacific,Singapore
ORD-01325,CUST-0225,2023-01-06,COMPLETED,,32.17,0.28,North America,Canada
ORD-01326,CUST-0105,"November 25, 2023",Cancelled,,8.38,0.06,North America,Canada
ORD-01327,CUST-0307,2021-08-20,Completed,Phone,11.84,0.1,North America,Canada
ORD-01328,CUST-0031,2022-11-03,Pending,In-Store,25.51,0.32,North America,Mexico
ORD-01329,CUST-0219,2022-10-13,Completed,Mobile App,26.73,0.01,Asia Pacific,Australia
ORD-01330,CUST-0129,02/29/2024,Completed,In-Store,2.25,0.12,North America,Mexico
ORD-01331,CUST-0147,2020-04-16,Completed,Website,22.27,1.22,Latin America,Brazil
ORD-01332,CUST-0047,2023-04-17,Completed,Website,$17.73,0.23,asia pacific,India
ORD-01333,CUST-0443,02/04/2020,Completed,Partner Portal,40.25,0.25,Asia Pacific,Australia
ORD-01334,CUST-0060,2022-12-16,pending,Marketplace,26.86,0.19,Latin America,Chile
ORD-01335,CUST-0290,2023-06-03,Completed,Partner Portal,27.6,0.01,Europe,Netherlands
ORD-01336,CUST-0327,2021-11-27,Pending,Marketplace,22.52,0.17,Middle East,Saudi Arabia
ORD-01337,CUST-0391,2020-09-03,Completed,In-Store,23.83,0.06,Asia Pacific,South Korea
ORD-01338,CUST-0465,2020-01-16,Completed,Mobile App,24.98,0.2,Asia Pacific,India
ORD-01339,CUST-0255,2023-11-25,Pending,Website,24.37,0.11,Africa,Nigeria
ORD-01340,CUST-0435,2023-11-07,Cancelled,Mobile App,22.06,0.28,Asia Pacific,India
ORD-01341,CUST-0293,2024-09-29,Refunded,Mobile App,19.31,0.14,Europe,Spain
ORD-01342,CUST-0091,2023-10-02,Completed,Phone,0.35,0.15,Africa,Ghana
ORD-01343,CUST-0306,2024-11-20,Refunded,,13.98,0.33,European Region,Spain
ORD-01344,CUST-0093,2021-01-11,Completed,Website,30.8,0.14,North America,Canada
ORD-01345,CUST-0467,2024-08-25,completed,Partner Portal,11.87,0.35,Middle East,Qatar
ORD-01346,CUST-0008,2023-11-17,Completed,Marketplace,$15.98,1.47,Latin America,Chile
ORD-01347,CUST-0387,2023-06-22,Pending,Website,39.69,0.06,Middle East,Qatar
ORD-01348,CUST-0476,02/08/2022,Refunded,In-Store,22.27,0.34,Africa,Kenya
ORD-01349,CUST-0194,2024-06-06,Pending,Partner Portal,$22.26,0.18,Asia Pacific,Australia
ORD-01350,CUST-0079,2021-05-04,CANCELLED,Mobile App,4.23,0.24,africa,South Africa
ORD-01351,CUST-0431,2022-03-02,PENDING,Mobile App,35.57,0.25,Asia Pacific,Singapore
ORD-01352,CUST-0341,2024-08-08,Completed,Mobile App,$10.45,0.27,middle east,UAE
ORD-01353,CUST-0043,2021-03-04,Completed,Phone,44.63,0.31,Middle East,UAE
ORD-01354,CUST-0436,2024-08-14,Completed,Website,31.62,0.21,Middle East,Qatar
ORD-01355,CUST-0443,2021-07-19,Completed,Phone,17.26,0.24,Asia Pacific,Australia
ORD-01356,CUST-0428,08/03/2024,Pending,Mobile App,4.51,0.3,Africa,Kenya
ORD-01357,CUST-0175,04/21/2024,refunded,Website,$1.22,0.03,Africa,Ghana
ORD-01358,CUST-0314,18/05/2023,CANCELLED,Phone,41.77,0.22,North America,United States
ORD-01359,CUST-0325,2024-04-26,Refunded,Phone,$13.02,0.24,Latin America,Chile
ORD-01360,CUST-0134,2023-05-27,Refunded,Phone,42.88,0.07,North America,United States
ORD-01361,CUST-0015,2022-12-15,Refunded,Partner Portal,40.6,0.27,Africa,Nigeria
ORD-01362,CUST-0157,28 March 2023,Refunded,Partner Portal,41.71,0.24,Latin America,Chile
ORD-01363,CUST-0391,2023-09-11,Refunded,In-Store,19.06,0.16,Asia Pacific,South Korea
ORD-01364,CUST-0099,2024-08-15,Completed,,$23.21,0.08,Latin America,Chile
ORD-01365,CUST-0176,2022-09-17,Refunded,In-Store,36.98,0.13,Europe,Spain
ORD-01366,CUST-0368,2020-11-08,Refunded,Marketplace,31.57,0.31,AFRICA,Nigeria
ORD-01367,CUST-0155,2023-09-29,Pending,In-Store,40.64,0.34,North America,Mexico
ORD-01368,CUST-0046,2020-12-15,Completed,Partner Portal,34.8,0.04,Asia Pacific,Japan
ORD-01369,CUST-0359,2021-01-12,Refunded,Marketplace,20.56,0.05,Europe,Netherlands
ORD-01370,CUST-0165,2023-03-09,Cancelled,Mobile App,3.39,0.31,Europe,Germany
ORD-01371,CUST-0078,2022-04-29,Cancelled,In-Store,30.29,0.2,Europe,United Kingdom
ORD-01372,CUST-0137,2021-11-28,Completed,In-Store,16.91,0.11,Latin America,Colombia
ORD-01373,CUST-0015,2021-08-07,Refunded,Website,4.24,0.27,Africa,Nigeria
ORD-01374,CUST-0373,2023-03-26,Completed,Phone,38.74,0.04,Europe,France
ORD-01375,CUST-0364,2022-05-31,Completed,Phone,38.17,0.33,Africa,Nigeria
ORD-01376,CUST-0196,2024-11-18,Refunded,Mobile App,28.89,0.25,Africa,Ghana
ORD-01377,CUST-0150,2022-07-23,Refunded,In-Store,43.78,0.19,N. America,Mexico
ORD-01378,CUST-0300,2021-08-27,Refunded,Phone,3.15,0.16,africa,Nigeria
ORD-01379,CUST-0194,2020-08-09,Completed,In-Store,14.19,0.02,Asia Pacific,Australia
ORD-01380,CUST-0218,2021-10-01,Completed,Marketplace,2.79,0.33,Africa,South Africa
ORD-01381,CUST-0413,2024-10-25,Completed,In-Store,$3.50,0.1,Europe,Germany
ORD-01382,CUST-0225,2020-08-14,CANCELLED,Website,32.26,0.1,North America,Canada
ORD-01383,CUST-0190,2022-03-27,Refunded,Website,7.4,0.32,Africa,South Africa
ORD-01384,CUST-0110,3 July 2021,Pending,Marketplace,19.73,0.33,Middle East,Saudi Arabia
ORD-01385,CUST-0453,2022-04-02,Completed,Mobile App,39.61,0.28,Latin America,Argentina
ORD-01386,CUST-0164,2022-04-02,Refunded,,6.73,0.35,North America,Mexico
ORD-01387,CUST-0070,2022-07-13,PENDING,Phone,25.9,0.14,Middle East,Qatar
ORD-01388,CUST-0383,2021-11-23,Completed,Website,7.36,0.18,Africa,Ghana
ORD-01389,CUST-0460,2021-08-03,Cancelled,Partner Portal,0.59,0.18,Europe,Netherlands
ORD-01390,CUST-0068,2022-04-25,Completed,Mobile App,32.42,0.29,Europe,Sweden
ORD-01391,CUST-0128,2022-11-13,Completed,Website,19.89,0.15,North America,United States
ORD-01392,CUST-0111,11/28/2021,Pending,Partner Portal,44.96,0.17,Latin America,Colombia
ORD-01393,CUST-0080,10/05/2023,Cancelled,Partner Portal,41.73,0.24,Europe,United Kingdom
ORD-01394,CUST-0402,2021-02-21,Cancelled,,16.63,0.29,Africa,Nigeria
ORD-01395,CUST-0261,"October 3, 2022",Refunded,Partner Portal,8.75,0.05,Africa,Ghana
ORD-01396,CUST-0004,2023-02-17,Pending,Mobile App,$17.15,0.02,Latin America,Colombia
ORD-01397,CUST-0125,18 September 2020,Refunded,Mobile App,24.36,0.07,Africa,Ghana
ORD-01398,CUST-0349,2022-03-04,Completed,Marketplace,0.34,0.17,Apac,South Korea
ORD-01399,CUST-0445,"January 25, 2020",Cancelled,Phone,7.25,0.25,Asia Pacific,India
ORD-01400,CUST-0471,2020-08-06,Completed,Phone,17.27,0.08,Latin America,Brazil
ORD-01401,CUST-0167,2022-07-09,Completed,In-Store,13.69,0.28,North America,United States
ORD-01402,CUST-0127,2021-11-25,Pending,Marketplace,36.6,0.08,North America,United States
ORD-01403,CUST-0436,2021-09-08,Completed,Mobile App,13.35,0.35,Middle East,Qatar
ORD-01404,CUST-0379,2023-03-08,Cancelled,In-Store,35.61,0.33,Europe,United Kingdom
ORD-01405,CUST-0125,2020-03-26,Cancelled,Phone,44.26,0.14,Africa,Ghana
ORD-01406,CUST-0193,2022-01-19,Completed,In-Store,27.68,0.32,North America,Canada
ORD-01407,CUST-0362,2020-05-27,Cancelled,Website,5.56,0.06,Asia Pacific,India
ORD-01408,CUST-0168,2021-12-02,Completed,Marketplace,17.03,0.16,North America,Canada
ORD-01409,CUST-0067,2022-07-07,Completed,Phone,21.04,0.27,Africa,Ghana
ORD-01410,CUST-0001,2023-03-30,Refunded,Marketplace,35.95,0.21,Latin America,Argentina
ORD-01411,CUST-0001,2023-05-03,Cancelled,Partner Portal,16.26,0.26,Latin America,Argentina
ORD-01412,CUST-0119,2024-09-13,Cancelled,Website,42.2,0.16,N. America,Canada
ORD-01413,CUST-0058,2020-03-19,Refunded,In-Store,23.41,0.07,Asia Pacific,South Korea
ORD-01414,CUST-0298,2023-06-26,Cancelled,In-Store,39.53,0.06,Africa,South Africa
ORD-01415,CUST-0113,2024-11-06,Refunded,In-Store,30.24,0.11,North America,United States
ORD-01416,CUST-0297,2024-04-08,COMPLETED,Phone,14.42,0.25,Middle East,Qatar
ORD-01417,CUST-0360,07/21/2022,Completed,Mobile App,43.03,0.03,Europe,Netherlands
ORD-01418,CUST-0249,2021-06-22,Refunded,In-Store,26.82,0.04,Africa,Kenya
ORD-01419,CUST-0029,2020-03-24,Pending,Phone,16.96,0.23,Middle East ,Saudi Arabia
ORD-01420,CUST-0115,15 August 2023,Completed,Partner Portal,36.94,0.33,Middle East,UAE
ORD-01421,CUST-0372,2021-02-18,Cancelled,Mobile App,30.27,0.15,Latin America,Chile
ORD-01422,CUST-0373,16 December 2021,Pending,Phone,20.55,0.09,Europe,France
ORD-01423,CUST-0181,2020-03-02,Completed,Mobile App,27.15,0.08,North America,Mexico
ORD-01424,CUST-0339,2024-08-10,Pending,Marketplace,0.48,0.35,Africa,South Africa
ORD-01425,CUST-0277,2024-07-08,Completed,Phone,$35.02,1.11,ME,Saudi Arabia
ORD-01426,CUST-0313,2024-05-08,Refunded,In-Store,21.4,0.24,Africa,Kenya
ORD-01427,CUST-0268,2023-09-21,Completed,In-Store,13.84,0.07,Europe,France
ORD-01428,CUST-0382,2020-09-21,Pending,In-Store,36.99,0.06,Latin America,Brazil
ORD-01429,CUST-0138,2021-01-06,Completed,Mobile App,31.11,0.11,Middle East,UAE
ORD-01430,CUST-0225,2022-11-23,Completed,Website,25.85,0.02,North America,Canada
ORD-01431,CUST-0015,2023-03-09,Completed,Website,34.43,0.04,Africa,Nigeria
ORD-01432,CUST-0159,2020-10-18,REFUNDED,Website,34.18,0.11,North America,Mexico
ORD-01433,CUST-0414,2020-07-12,Pending,Mobile App,$8.98,0.09,North America,Canada
ORD-01434,CUST-0045,"June 22, 2024",Pending,Phone,41.92,0.1,Latin America,Colombia
ORD-01435,CUST-0465,20 November 2021,Completed,Partner Portal,13.88,0.03,Asia Pacific,India
ORD-01436,CUST-0399,2024-09-21,Completed,In-Store,34.53,0.32,Latin America,Chile
ORD-01437,CUST-0445,"January 31, 2020",Completed,Mobile App,13.33,0.28,Asia Pacific,India
ORD-01438,CUST-0249,2024-11-24,Completed,Marketplace,12.56,0,Africa,Kenya
ORD-01439,CUST-0074,2023-01-20,Completed,Marketplace,35.38,0.17,Africa,Nigeria
ORD-01440,CUST-0108,2024-07-24,Completed,Website,2.41,0,NA Region,United States
ORD-01441,CUST-0352,2023-10-14,Completed,Phone,39.1,0.13,Europe,France
ORD-01442,CUST-0267,2022-02-02,Cancelled,Website,27.97,0.18,Europe,Netherlands
ORD-01443,CUST-0289,2020-10-06,Completed,Marketplace,26.07,0,Europe,Netherlands
ORD-01444,CUST-0169,2021-03-19,Refunded,In-Store,15.16,0.28,Apac,South Korea
ORD-01445,CUST-0398,08/12/2020,Cancelled,Partner Portal,35.95,0.08,Latin America,Brazil
ORD-01446,CUST-0372,2020-09-05,Refunded,Phone,31.52,0.12,Latin America,Chile
ORD-01447,CUST-0401,2024-04-17,Completed,Partner Portal,42.11,0.2,Middle East,Qatar
ORD-01448,CUST-0437,04/16/2021,Completed,Mobile App,43.56,0.12,North America,Canada
ORD-01449,CUST-0008,2021-04-15,Pending,Mobile App,25.99,0.28,Latin America,Chile
ORD-01450,CUST-0004,2022-05-26,Completed,Partner Portal,15.1,0.05,latin america,Colombia
ORD-01451,CUST-0165,2020-06-09,Completed,Partner Portal,$42.63,0.13,Europe,Germany
ORD-01452,CUST-0478,2020-08-06,Pending,In-Store,37.16,0.06,North America,Mexico
ORD-01453,CUST-0136,2021-12-05,Refunded,Marketplace,34.91,0.26,Europe,Sweden
ORD-01454,CUST-0256,2021-01-23,Completed,Phone,23.91,0.15,Europe,Netherlands
ORD-01455,CUST-0293,2023-11-29,Completed,Marketplace,14.86,0.24,Europe,Spain
ORD-01456,CUST-0372,2020-09-19,Pending,In-Store,39.88,0.18,Latin America,Chile
ORD-01457,CUST-0044,2021-08-24,Refunded,Marketplace,$3.98,0.18,Africa,South Africa
ORD-01458,CUST-0051,2021-06-12,Refunded,In-Store,42.84,0.31,Middle East,Qatar
ORD-01459,CUST-0318,12/04/2024,Completed,In-Store,12.88,0.01,Asia Pacific,South Korea
ORD-01460,CUST-0074,2021-06-29,Cancelled,Phone,3.79,0.32,Africa,Nigeria
ORD-01461,CUST-0087,2023-06-04,completed,Partner Portal,14.8,0.15,Asia Pacific,Australia
ORD-01462,CUST-0239,2021-09-13,Refunded,Phone,24.11,0.25,Africa,Kenya
ORD-01463,CUST-0440,2021-01-07,Pending,Mobile App,16.27,0.16,Asia Pacific,India
ORD-01464,CUST-0053,2020-05-03,Pending,In-Store,19.89,0.35,Latin America,Argentina
ORD-01465,CUST-0331,2023-07-26,Pending,In-Store,25.46,0.07,Africa,Kenya
ORD-01466,CUST-0001,2022-06-28,Completed,Phone,44.3,0.27,Latin America,Argentina
ORD-01467,CUST-0077,2020-04-08,Pending,,44.84,1.48,Asia Pacific,Australia
ORD-01468,CUST-0241,2022-12-08,Refunded,Marketplace,29.08,0.07,europe,Germany
ORD-01469,CUST-0214,2022-06-04,Cancelled,Partner Portal,32.73,0.07,Middle East,UAE
ORD-01470,CUST-0092,2020-10-19,Refunded,Phone,10.03,0.2,Latin America,Brazil
ORD-01471,CUST-0340,2020-12-29,Completed,Marketplace,22.93,0.2,Africa,Ghana
ORD-01472,CUST-0375,06/02/2024,Completed,Partner Portal,$42.12,0.26,North America,United States
ORD-01473,CUST-0435,2021-11-02,Completed,Website,15.46,0.16,Asia Pacific,India
ORD-01474,CUST-0134,24/02/2023,Pending,Website,16.46,0,North America,United States
ORD-01475,CUST-0370,2024-02-11,Pending,Marketplace,39.46,0.22,North America,United States
ORD-01476,CUST-0377,2022-02-25,Completed,Website,7.36,0.34,Middle East,Qatar
ORD-01477,CUST-0383,2020-08-11,CANCELLED,In-Store,2.41,0.08,Africa,Ghana
ORD-01478,CUST-0172,2024-03-11,Refunded,Partner Portal,19.74,0.07,Latin America,Argentina
ORD-01479,CUST-0244,11/09/2020,Cancelled,,27.16,0.05,North America,Mexico
ORD-01480,CUST-0066,2020-08-18,Completed,Partner Portal,21.95,0.34,Asia Pacific,South Korea
ORD-01481,CUST-0194,"April 25, 2021",Completed,Mobile App,22.72,0.07,Asia Pacific,Australia
ORD-01482,CUST-0445,2023-11-14,Completed,Mobile App,29.66,1.25,Asia Pacific,India
ORD-01483,CUST-0052,2024-03-16,cancelled,In-Store,4.94,0.23,North America,Canada
ORD-01484,CUST-0002,2023-03-04,Completed,Phone,$10.87,0.21,Middle East,Qatar
ORD-01485,CUST-0463,"April 4, 2023",cancelled,Partner Portal,12.76,0.25,Africa,South Africa
ORD-01486,CUST-0021,2023-01-13,Completed,Phone,7.96,0.22,Asia Pacific,Australia
ORD-01487,CUST-0386,2022-09-16,Completed,Partner Portal,2.71,0.08,Latin America,Chile
ORD-01488,CUST-0230,2021-01-27,Refunded,In-Store,40.96,0.3,Latin America,Colombia
ORD-01489,CUST-0473,2022-05-13,Pending,Partner Portal,34.75,0.34,Europe,France
ORD-01490,CUST-0431,2023-04-06,Completed,Partner Portal,31.06,0.06,Asia Pacific,Singapore
ORD-01491,CUST-0300,2020-06-29,Completed,Website,24.28,0.12,Africa,Nigeria
ORD-01492,CUST-0242,2023-01-22,Completed,Phone,39.66,0.13,Asia Pacific,India
ORD-01493,CUST-0091,2022-09-20,Refunded,Website,42.99,0.28,Africa,Ghana
ORD-01494,CUST-0003,2021-05-22,Completed,In-Store,2.61,0.17,Latin America,Colombia
ORD-01495,CUST-0343,2020-03-21,Completed,,$23.51,0.02,Europe,France
ORD-01496,CUST-0209,2023-09-21,Refunded,,19.88,0.23,Europe,France
