item_id,order_id,product_id,product_name,category,quantity,quantity_flag,unit_price_USD,discount_pct,discount_pct_flag,line_total_USD
ITEM-001442,ORD-04342,PROD-0023,Business Jacket,Apparel,8,Valid entry,1140.19,22,Acceptable,7114.79
ITEM-001443,ORD-02837,PROD-0131,Design Thinking Pro,Books,13,Valid entry,880.31,31,Acceptable,7896.38
ITEM-001444,ORD-02837,PROD-0096,Robot Vacuum Pro,Home and Garden,19,Valid entry,1308.53,38,Acceptable,NULL
ITEM-001445,ORD-00816,PROD-0113,Protein Powder v2,Sports,6,Valid entry,447.28,0,Acceptable,2683.68
ITEM-001446,ORD-00816,PROD-0154,Dress Shoes Pro,Apparel,20,Valid entry,559.43,33,Acceptable,7496.36
ITEM-001447,ORD-02337,PROD-0121,Analytics Tool Pro,Software,10,Valid entry,2845.63,24,Acceptable,21626.79
ITEM-001448,ORD-02337,PROD-0142,Cycling Helmet Pro,Sports,20,Valid entry,NULL,15,Acceptable,NULL
ITEM-001449,ORD-00010,PROD-0172,Desk Lamp Pro,Home and Garden,10,Valid entry,46.39,11,Acceptable,412.87
ITEM-001450,ORD-02109,PROD-0182,Coffee Maker Pro,Home and Garden,3,Valid entry,1789.99,39,Acceptable,3275.68
ITEM-001451,ORD-02109,PROD-0017,Design Software,Software,5,Valid entry,819.73,22,Acceptable,3196.95
ITEM-001452,ORD-02109,PROD-0010,Portable Charger,Electronics,2,Valid entry,334.02,6,Acceptable,627.96
ITEM-001453,ORD-02373,PROD-0122,Video Conferencing Pro,Software,5,Valid entry,2447.65,34,Acceptable,8077.24
ITEM-001454,ORD-02373,PROD-0197,Tennis Racket Pro,Sports,15,Valid entry,70.96,2,Acceptable,1043.11
ITEM-001455,ORD-02373,PROD-0063,Marketing Mastery,Books,5,Valid entry,2080.85,35,Acceptable,6762.76
ITEM-001456,ORD-02373,PROD-0046,Water Bottle,Sports,16,Valid entry,1267.26,12,Acceptable,17843.02
ITEM-001457,ORD-03058,PROD-0067,Design Thinking,Books,3,Valid entry,866.02,29,Acceptable,1844.62
ITEM-001458,ORD-02491,PROD-0057,Face Mask Kit,Beauty,9,Valid entry,1233.52,31,Acceptable,7660.16
ITEM-001459,ORD-02491,PROD-0127,Desk Lamp Pro,Home and Garden,7,Valid entry,50.58,28,Acceptable,254.92
ITEM-001460,ORD-01019,PROD-0151,Bluetooth Speaker Pro,Electronics,7,Valid entry,118.53,39,Acceptable,506.12
ITEM-001461,ORD-01019,PROD-0124,Growth Hacking Pro,Books,14,Valid entry,855.22,17,Acceptable,9937.66
ITEM-001462,ORD-03124,PROD-0039,Desk Lamp,Home and Garden,14,Valid entry,37.13,36,Acceptable,332.68
ITEM-001463,ORD-03124,PROD-0179,Growth Hacking Pro,Books,6,Valid entry,1274.57,23,Acceptable,5888.51
ITEM-001464,ORD-03124,PROD-0169,Portable Charger Pro,Electronics,3,Valid entry,410.99,37,Acceptable,776.77
ITEM-001465,ORD-01326,PROD-0097,Hot Sauce Bundle Pro,Food and Beverage,8,Valid entry,1311.29,4,Acceptable,10070.71
ITEM-001466,ORD-01326,PROD-0124,Growth Hacking Pro,Books,17,Valid entry,855.22,8,Acceptable,13375.64
ITEM-001467,ORD-02428,PROD-0026,Polo Shirt,Apparel,-8,Entry Error - Review,247.26,40,Acceptable,2076.98
ITEM-001468,ORD-02428,PROD-0103,Analytics Tool Pro,Software,8,Valid entry,2266.75,20,Acceptable,14507.20
ITEM-001469,ORD-00683,PROD-0165,Energy Drink Pack Pro,Food and Beverage,2,Valid entry,1670.16,19,Acceptable,NULL
ITEM-001470,ORD-00683,PROD-0169,Portable Charger Pro,Electronics,19,Valid entry,410.99,0,Acceptable,7808.81
ITEM-001471,ORD-00683,PROD-0168,Security Suite Pro,Software,7,Valid entry,1329.27,39,Acceptable,5675.98
ITEM-001472,ORD-04397,PROD-0105,Sunglasses Pro,Apparel,17,Valid entry,814.10,23,Acceptable,10656.57
ITEM-001473,ORD-04397,PROD-0017,Design Software,Software,9,Valid entry,819.73,8,Acceptable,6787.36
ITEM-001474,ORD-04397,PROD-0045,Foam Roller,Sports,9,Valid entry,3167.91,3,Acceptable,NULL
ITEM-001475,ORD-03253,PROD-0019,Security Suite,Software,13,Valid entry,1657.49,3,Acceptable,20900.95
ITEM-001476,ORD-04610,PROD-0158,Wall Art Pro,Home and Garden,5,Valid entry,1235.81,16,Acceptable,5190.40
ITEM-001477,ORD-04610,PROD-0005,Webcam HD,Electronics,4,Valid entry,695.37,132,Review Recommended,1668.89
ITEM-001478,ORD-02825,PROD-0028,Backpack,Apparel,10,Valid entry,621.89,24,Acceptable,4726.36
ITEM-001479,ORD-02825,PROD-0161,Hot Sauce Bundle Pro,Food and Beverage,5,Valid entry,1006.11,12,Acceptable,4426.88
ITEM-001480,ORD-03959,PROD-0127,Desk Lamp Pro,Home and Garden,15,Valid entry,50.58,6,Acceptable,713.18
ITEM-001481,ORD-03959,PROD-0197,Tennis Racket Pro,Sports,17,Valid entry,70.96,17,Acceptable,1001.25
ITEM-001482,ORD-03959,PROD-0044,Jump Rope,Sports,15,Valid entry,129.09,13,Acceptable,1684.62
ITEM-001483,ORD-03342,PROD-0014,Accounting Software,Software,13,Valid entry,435.63,29,Acceptable,4020.86
ITEM-001484,ORD-03612,PROD-0099,Premium Coffee Beans Pro,Food and Beverage,14,Valid entry,424.25,16,Acceptable,4989.18
ITEM-001485,ORD-03612,PROD-0115,Smart Thermostat Pro,Home and Garden,7,Valid entry,618.21,3,Acceptable,4197.65
ITEM-001486,ORD-01620,PROD-0059,Shampoo & Conditioner,Beauty,19,Valid entry,1389.29,3,Acceptable,25604.61
ITEM-001487,ORD-01620,PROD-0142,Cycling Helmet Pro,Sports,1,Valid entry,NULL,38,Acceptable,661.45
ITEM-001488,ORD-03805,PROD-0017,Design Software,Software,14,Valid entry,819.73,5,Acceptable,10902.41
ITEM-001489,ORD-03805,PROD-0126,Wireless Headphones Pro,Electronics,15,Valid entry,425.58,31,Acceptable,4404.75
ITEM-001490,ORD-03805,PROD-0087,Hair Dryer Pro,Beauty,5,Valid entry,957.33,9,Acceptable,4355.85
ITEM-001491,ORD-03805,PROD-0043,Protein Powder,Sports,8,Valid entry,345.71,7,Acceptable,2572.08
ITEM-001492,ORD-04789,PROD-0024,Winter Coat,Apparel,7,Valid entry,1531.64,14,Acceptable,9220.47
ITEM-001493,ORD-04789,PROD-0076,Smoothie Mix,Food and Beverage,8,Valid entry,643.37,0,Acceptable,5146.96
ITEM-001494,ORD-04789,PROD-0020,Video Conferencing,Software,7,Valid entry,1857.53,32,Acceptable,8841.84
ITEM-001495,ORD-04789,PROD-0036,Cookware Set,Home and Garden,5,Valid entry,265.41,4,Acceptable,1273.97
ITEM-001496,ORD-02046,PROD-0060,Makeup Brush Set,Beauty,3,Valid entry,2450.90,12,Acceptable,6470.38
ITEM-001497,ORD-02046,PROD-0166,Product Management v2,Books,4,Valid entry,557.83,30,Acceptable,1561.92
ITEM-001498,ORD-02112,PROD-0100,Dark Chocolate Box Pro,Food and Beverage,19,Valid entry,594.75,25,Acceptable,8475.19
ITEM-001499,ORD-03289,PROD-0144,Protein Bars 12pk v2,Food and Beverage,10,Valid entry,1597.60,12,Acceptable,14058.88
ITEM-001500,ORD-03289,PROD-0167,Makeup Brush Set Pro,Beauty,10,Valid entry,2625.63,28,Acceptable,18904.54
ITEM-001501,ORD-03289,PROD-0096,Robot Vacuum Pro,Home and Garden,12,Valid entry,1308.53,23,Acceptable,12090.82
ITEM-001502,ORD-01570,PROD-0156,Protein Powder v2,Sports,-4,Entry Error - Review,335.04,12,Acceptable,2358.68
ITEM-001503,ORD-01570,PROD-0113,Protein Powder v2,Sports,2,Valid entry,447.28,21,Acceptable,706.70
ITEM-001504,ORD-01570,PROD-0029,Baseball Cap,Apparel,14,Valid entry,1309.55,29,Acceptable,13016.93
ITEM-001505,ORD-01570,PROD-0067,Design Thinking,Books,2,Valid entry,866.02,20,Acceptable,1385.63
ITEM-001506,ORD-00078,PROD-0022,Casual T-Shirt,Apparel,6,Valid entry,263.25,32,Acceptable,NULL
ITEM-001507,ORD-00078,PROD-0062,Python for Beginners,Books,19,Valid entry,997.77,17,Acceptable,15734.83
ITEM-001508,ORD-00078,PROD-0027,Dress Shoes,Apparel,15,Valid entry,632.94,14,Acceptable,8164.93
ITEM-001509,ORD-00078,PROD-0140,Bed Sheets Pro,Home and Garden,16,Valid entry,1071.89,14,Acceptable,14749.21
ITEM-001510,ORD-00881,PROD-0131,Design Thinking Pro,Books,2,Valid entry,880.31,29,Acceptable,1250.04
ITEM-001511,ORD-00881,PROD-0039,Desk Lamp,Home and Garden,12,Valid entry,37.13,4,Acceptable,427.74
ITEM-001512,ORD-00881,PROD-0172,Desk Lamp Pro,Home and Garden,19,Valid entry,46.39,34,Acceptable,581.73
ITEM-001513,ORD-00881,PROD-0156,Protein Powder v2,Sports,5,Valid entry,335.04,14,Acceptable,1440.67
ITEM-001514,ORD-04422,PROD-0195,Robot Vacuum Pro,Home and Garden,4,Valid entry,1006.15,3,Acceptable,3903.86
ITEM-001515,ORD-02541,PROD-0151,Bluetooth Speaker Pro,Electronics,2,Valid entry,118.53,5,Acceptable,225.21
ITEM-001516,ORD-02541,PROD-0029,Baseball Cap,Apparel,1,Valid entry,1309.55,30,Acceptable,916.68
ITEM-001517,ORD-02541,PROD-0051,Moisturiser SPF50,Beauty,2,Valid entry,NULL,7,Acceptable,2612.18
ITEM-001518,ORD-02541,PROD-0059,Shampoo & Conditioner,Beauty,18,Valid entry,1389.29,14,Acceptable,21506.21
ITEM-001519,ORD-01240,PROD-0030,Sunglasses,Apparel,12,Valid entry,685.18,28,Acceptable,5919.96
ITEM-001520,ORD-01240,PROD-0171,HR Management System Pro,Software,6,Valid entry,1930.86,32,Acceptable,7877.91
ITEM-001521,ORD-01773,PROD-0115,Smart Thermostat Pro,Home and Garden,16,Valid entry,618.21,31,Acceptable,6825.04
ITEM-001522,ORD-03633,PROD-0051,Moisturiser SPF50,Beauty,9,Valid entry,1404.40,22,Acceptable,9858.89
ITEM-001523,ORD-03874,PROD-0088,Leadership Principles Pro,Books,5,Valid entry,805.36,12,Acceptable,3543.58
ITEM-001524,ORD-03874,PROD-0175,Moisturiser SPF50 Pro,Beauty,14,Valid entry,1344.19,5,Acceptable,17877.73
ITEM-001525,ORD-03874,PROD-0096,Robot Vacuum Pro,Home and Garden,11,Valid entry,1308.53,3,Acceptable,13962.02
ITEM-001526,ORD-03874,PROD-0033,Robot Vacuum,Home and Garden,17,Valid entry,1014.56,34,Acceptable,11383.36
ITEM-001527,ORD-00198,PROD-0039,Desk Lamp,Home and Garden,-5,Entry Error - Review,37.13,1,Acceptable,330.83
ITEM-001528,ORD-04986,PROD-0085,Data Analytics Guide Pro,Books,5,Valid entry,861.20,14,Acceptable,3703.16
ITEM-001529,ORD-04986,PROD-0149,Lip Balm Set Pro,Beauty,5,Valid entry,231.82,28,Acceptable,834.55
ITEM-001530,ORD-04986,PROD-0056,Lip Balm Set,Beauty,10,Valid entry,238.66,35,Acceptable,1551.29
ITEM-001531,ORD-00164,PROD-0021,Running Shoes,APPAREL,8,Valid entry,467.63,21,Acceptable,2955.42
ITEM-001532,ORD-00164,PROD-0179,Growth Hacking Pro,Books,1,Valid entry,1274.57,13,Acceptable,1108.88
ITEM-001533,ORD-00164,PROD-0168,Security Suite Pro,Software,15,Valid entry,1329.27,39,Acceptable,12162.82
ITEM-001534,ORD-00164,PROD-0160,AI Fundamentals Pro,Books,5,Valid entry,225.00,19,Acceptable,911.25
ITEM-001535,ORD-03272,PROD-0031,Coffee Maker,Home and Garden,5,Valid entry,1966.81,10,Acceptable,NULL
ITEM-001536,ORD-03272,PROD-0165,Energy Drink Pack Pro,F&B,6,Valid entry,1670.16,23,Acceptable,7716.14
ITEM-001537,ORD-03272,PROD-0004,USB-C Hub,Electroncs,9,Valid entry,2263.48,35,Acceptable,13241.36
ITEM-001538,ORD-04031,PROD-0162,Mechanical Keyboard Pro,Electronics,4,Valid entry,NULL,33,Acceptable,3287.66
ITEM-001539,ORD-04031,PROD-0163,Smart Thermostat Pro,Home and Garden,16,Valid entry,820.19,19,Acceptable,10629.66
ITEM-001540,ORD-04031,PROD-0172,Desk Lamp Pro,Home and Garden,1,Valid entry,46.39,7,Acceptable,43.14
ITEM-001541,ORD-04031,PROD-0021,Running Shoes,Apparrel,17,Valid entry,467.63,11,Acceptable,7075.24
ITEM-001542,ORD-04303,PROD-0185,Green Tea Collection Pro,Food and Beverage,20,Valid entry,653.88,24,Acceptable,9938.98
ITEM-001543,ORD-04303,PROD-0062,Python for Beginners,Book,20,Valid entry,997.77,12,Acceptable,17560.75
ITEM-001544,ORD-04303,PROD-0177,Jump Rope Pro,Sports,5,Valid entry,135.15,23,Acceptable,520.33
ITEM-001545,ORD-04303,PROD-0074,Organic Honey,Food and Beverage,13,Valid entry,1181.07,20,Acceptable,12283.13
ITEM-001546,ORD-02537,PROD-0057,Face Mask Kit,Beauty,20,Valid entry,1233.52,37,Acceptable,NULL
ITEM-001547,ORD-04522,PROD-0079,Energy Drink Pack,Food and Beverage,1,Valid entry,1871.84,22,Acceptable,1460.04
ITEM-001548,ORD-04522,PROD-0030,Sunglasses,Apparel,20,Valid entry,685.18,19,Acceptable,11099.92
ITEM-001549,ORD-00669,PROD-0190,Foam Roller Pro,Sports,10,Valid entry,NULL,5,Acceptable,NULL
ITEM-001550,ORD-00669,PROD-0152,Marketing Mastery Pro,Books,4,Valid entry,2538.42,13,Acceptable,NULL
ITEM-001551,ORD-00669,PROD-0108,Analytics Tool Pro,Software,17,Valid entry,1922.02,29,Acceptable,23198.78
ITEM-001552,ORD-02675,PROD-0048,Fitness Tracker,Sports,20,Valid entry,1613.68,15,Acceptable,NULL
ITEM-001553,ORD-02675,PROD-0047,Gym Bag,Sports,20,Valid entry,247.22,37,Acceptable,3114.97
ITEM-001554,ORD-02249,PROD-0150,Mechanical Keyboard Pro,Electronics,1,Valid entry,1592.88,16,Acceptable,1338.02
ITEM-001555,ORD-02249,PROD-0114,Moisturiser SPF50 Pro,Beauty,20,Valid entry,NULL,20,Acceptable,30385.12
ITEM-001556,ORD-04024,PROD-0130,Storage Ottoman Pro,Home and Garden,1,Valid entry,1867.26,24,Acceptable,1419.12
ITEM-001557,ORD-04024,PROD-0157,Analytics Tool Pro,Software,11,Valid entry,1897.69,7,Acceptable,19413.37
ITEM-001558,ORD-04024,PROD-0049,Tennis Racket,Sports,18,Valid entry,64.18,27,Acceptable,843.33
ITEM-001559,ORD-03818,PROD-0064,Leadership Principles,Books,17,Valid entry,806.00,5,Acceptable,13016.90
ITEM-001560,ORD-04416,PROD-0072,Protein Bars 12pk,Food and Beverage,7,Valid entry,1658.51,13,Acceptable,10100.33
ITEM-001561,ORD-04416,PROD-0132,Business Jacket Pro,Apparel,19,Valid entry,1511.13,10,Acceptable,25840.32
ITEM-001562,ORD-04416,PROD-0046,Water Bottle,Sports,8,Valid entry,1267.26,12,Acceptable,NULL
ITEM-001563,ORD-04766,PROD-0174,Gym Bag Pro,Sports,9,Valid entry,335.66,29,Acceptable,2144.87
ITEM-001564,ORD-04766,PROD-0116,Email Marketing Tool Pro,Software,6,Valid entry,938.94,18,Acceptable,4619.58
ITEM-001565,ORD-04766,PROD-0116,Email Marketing Tool Pro,Software,18,Valid entry,938.94,28,Acceptable,12168.66
ITEM-001566,ORD-04766,PROD-0164,Jump Rope Pro,Sport,20,Valid entry,131.56,22,Acceptable,2052.34
ITEM-001567,ORD-04144,PROD-0163,Smart Thermostat Pro,Home and Garden,12,Valid entry,820.19,12,Acceptable,8661.21
ITEM-001568,ORD-04144,PROD-0145,Premium Coffee Beans Pro,Food and Beverage,14,Valid entry,464.46,14,Acceptable,5592.10
ITEM-001569,ORD-03317,PROD-0085,Data Analytics Guide Pro,Books,19,Valid entry,861.20,21,Acceptable,12926.61
ITEM-001570,ORD-03317,PROD-0109,Financial Freedom Pro,Books,6,Valid entry,1601.89,5,Acceptable,9130.77
ITEM-001571,ORD-03317,PROD-0079,Energy Drink Pack,Food and Beverage,14,Valid entry,1871.84,2,Acceptable,25681.64
ITEM-001572,ORD-00476,PROD-0151,Bluetooth Speaker Pro,Electronics,5,Valid entry,118.53,15,Acceptable,503.75
ITEM-001573,ORD-00476,PROD-0113,Protein Powder v2,Sports,16,Valid entry,447.28,21,Acceptable,5653.62
ITEM-001574,ORD-00476,PROD-0106,Cycling Helmet Pro,Sports,11,Valid entry,1257.89,144,Review Recommended,13283.32
ITEM-001575,ORD-00476,PROD-0119,Baseball Cap Pro,Apparel,15,Valid entry,NULL,30,Acceptable,NULL
ITEM-001576,ORD-00530,PROD-0168,Security Suite Pro,Software,8,Valid entry,1329.27,36,Acceptable,6805.86
ITEM-001577,ORD-00530,PROD-0043,Protein Powder,Sports,20,Valid entry,345.71,34,Acceptable,4563.37
ITEM-001578,ORD-00530,PROD-0171,HR Management System Pro,Software,12,Valid entry,1930.86,17,Acceptable,NULL
ITEM-001579,ORD-00530,PROD-0053,Hair Dryer,Beauty,12,Valid entry,1169.24,4,Acceptable,13469.64
ITEM-001580,ORD-02392,PROD-0185,Green Tea Collection Pro,Food and Beverage,3,Valid entry,653.88,34,Acceptable,1294.68
ITEM-001581,ORD-02392,PROD-0002,Smart Watch,Electronics,6,Valid entry,1070.87,18,Acceptable,5268.68
ITEM-001582,ORD-02392,PROD-0152,Marketing Mastery Pro,Books,20,Valid entry,2538.42,32,Acceptable,34522.51
ITEM-001583,ORD-01825,PROD-0164,Jump Rope Pro,Sports,5,Valid entry,131.56,37,Acceptable,414.41
ITEM-001584,ORD-01825,PROD-0017,Design Software,Software,19,Valid entry,819.73,33,Acceptable,NULL
ITEM-001585,ORD-01825,PROD-0013,Analytics Tool,Software,7,Valid entry,2148.49,4,Acceptable,14437.85
ITEM-001586,ORD-01825,PROD-0013,Analytics Tool,Software,8,Valid entry,2148.49,36,Acceptable,11000.27
ITEM-001587,ORD-04179,PROD-0077,Nuts & Seeds Mix,Food and Beverage,16,Valid entry,1002.34,28,Acceptable,11546.96
ITEM-001588,ORD-02608,PROD-0010,Portable Charger,Electronics,17,Valid entry,334.02,10,Acceptable,5110.51
ITEM-001589,ORD-02608,PROD-0022,Casual T-Shirt,Apparel,5,Valid entry,263.25,37,Acceptable,829.24
ITEM-001590,ORD-02608,PROD-0169,Portable Charger Pro,Electronics,11,Valid entry,410.99,28,Acceptable,3255.04
ITEM-001591,ORD-04596,PROD-0186,Security Suite Pro,Software,7,Valid entry,2016.16,35,Acceptable,9173.53
ITEM-001592,ORD-02679,PROD-0038,Wall Art,Home and Garden,17,Valid entry,1162.29,3,Acceptable,19166.16
ITEM-001593,ORD-02679,PROD-0106,Cycling Helmet Pro,Sports,1,Valid entry,1257.89,25,Acceptable,943.42
ITEM-001594,ORD-00971,PROD-0116,Email Marketing Tool Pro,software,20,Valid entry,938.94,25,Acceptable,14084.10
ITEM-001595,ORD-00971,PROD-0071,Premium Coffee Beans,Food and Beverage,20,Valid entry,332.96,20,Acceptable,5327.36
ITEM-001596,ORD-00971,PROD-0147,Monitor 27in Pro,Electronics,3,Valid entry,114.25,13,Acceptable,298.19
ITEM-001597,ORD-04120,PROD-0108,Analytics Tool Pro,Software,4,Valid entry,1922.02,149,Review Recommended,5842.94
ITEM-001598,ORD-04120,PROD-0142,Cycling Helmet Pro,Sports,5,Valid entry,1066.85,17,Acceptable,4427.43
ITEM-001599,ORD-04073,PROD-0129,Baseball Cap Pro,Apparel,12,Valid entry,1239.92,25,Acceptable,11159.28
ITEM-001600,ORD-04073,PROD-0014,Accounting Software,Software,12,Valid entry,435.63,30,Acceptable,3659.29
ITEM-001601,ORD-04073,PROD-0022,Casual T-Shirt,APPAREL,2,Valid entry,263.25,37,Acceptable,331.69
ITEM-001602,ORD-02851,PROD-0065,Financial Freedom,Books,9,Valid entry,1469.98,8,Acceptable,12171.43
ITEM-001603,ORD-02851,PROD-0155,CRM Platform Pro,Software,18,Valid entry,509.71,24,Acceptable,6972.83
ITEM-001604,ORD-02851,PROD-0079,Energy Drink Pack,Food and Beverage,7,Valid entry,1871.84,22,Acceptable,10220.25
ITEM-001605,ORD-02851,PROD-0070,AI Fundamentals,Books,20,Valid entry,198.30,40,Acceptable,2379.60
ITEM-001606,ORD-04697,PROD-0111,Product Management v2,Books,14,Valid entry,327.73,30,Acceptable,3211.75
ITEM-001607,ORD-04697,PROD-0154,Dress Shoes Pro,Apparel,16,Valid entry,559.43,0,Acceptable,8950.88
ITEM-001608,ORD-04020,PROD-0133,Financial Freedom Pro,Books,1,Valid entry,1802.74,38,Acceptable,1117.70
ITEM-001609,ORD-04020,PROD-0156,Protein Powder v2,Sports,19,Valid entry,335.04,7,Acceptable,5920.16
ITEM-001610,ORD-04020,PROD-0128,Leadership Principles Pro,Books,5,Valid entry,934.40,10,Acceptable,4204.80
ITEM-001611,ORD-04020,PROD-0006,Mechanical Keyboard,Electronics,12,Valid entry,NULL,17,Acceptable,15110.22
ITEM-001612,ORD-00490,PROD-0185,Green Tea Collection Pro,Food and Beverage,6,Valid entry,653.88,30,Acceptable,2746.30
ITEM-001613,ORD-00490,PROD-0064,Leadership Principles,Books,1,Valid entry,806.00,24,Acceptable,612.56
ITEM-001614,ORD-00490,PROD-0149,Lip Balm Set Pro,Beauty,6,Valid entry,231.82,36,Acceptable,890.19
ITEM-001615,ORD-00490,PROD-0166,Product Management v2,Books,19,Valid entry,557.83,29,Acceptable,NULL
ITEM-001616,ORD-01346,PROD-0127,Desk Lamp Pro,Home and Garden,11,Valid entry,50.58,8,Acceptable,511.87
ITEM-001617,ORD-01346,PROD-0117,Running Shoes Pro,Apparel,12,Valid entry,493.75,10,Acceptable,5332.50
ITEM-001618,ORD-04615,PROD-0133,Financial Freedom Pro,Books,7,Valid entry,1802.74,36,Acceptable,8076.28
ITEM-001619,ORD-04615,PROD-0191,Garden Hose Pro,Home and Garden,12,Valid entry,338.86,23,Acceptable,3131.07
ITEM-001620,ORD-04615,PROD-0063,Marketing Mastery,Books,10,Valid entry,2080.85,38,Acceptable,NULL
ITEM-001621,ORD-04615,PROD-0113,Protein Powder v2,Sports,3,Valid entry,447.28,23,Acceptable,1033.22
ITEM-001622,ORD-03237,PROD-0095,Bed Sheets Pro,Home and Garden,19,Valid entry,1260.77,13,Acceptable,20840.53
ITEM-001623,ORD-03237,PROD-0020,Video Conferencing,Software,12,Valid entry,1857.53,14,Acceptable,19169.71
ITEM-001624,ORD-04683,PROD-0131,Design Thinking Pro,Books,10,Valid entry,880.31,4,Acceptable,8450.98
ITEM-001625,ORD-04683,PROD-0044,Jump Rope,Sports,1,Valid entry,129.09,1,Acceptable,127.80
ITEM-001626,ORD-04683,PROD-0098,Moisturiser SPF50 Pro,Beauty,9,Valid entry,1270.72,34,Acceptable,NULL
ITEM-001627,ORD-03764,PROD-0114,Moisturiser SPF50 Pro,Beauty,15,Valid entry,1899.07,5,Acceptable,NULL
ITEM-001628,ORD-03764,PROD-0170,Vitamin C Serum Pro,Beauty,7,Valid entry,862.09,36,Acceptable,3862.16
ITEM-001629,ORD-03796,PROD-0021,Running Shoes,APPAREL,6,Valid entry,467.63,10,Acceptable,2525.20
ITEM-001630,ORD-03796,PROD-0059,Shampoo & Conditioner,Beauty,5,Valid entry,NULL,1,Acceptable,6876.99
ITEM-001631,ORD-03796,PROD-0040,Storage Ottoman,Home and Garden,9,Valid entry,2043.74,21,Acceptable,14530.99
ITEM-001632,ORD-01849,PROD-0076,Smoothie Mix,Food and Beverage,18,Valid entry,643.37,30,Acceptable,8106.46
ITEM-001633,ORD-04732,PROD-0003,Bluetooth Speaker,Electronics,6,Valid entry,117.98,12,Acceptable,622.93
ITEM-001634,ORD-04732,PROD-0110,Design Software Pro,Software,3,Valid entry,847.18,25,Acceptable,NULL
ITEM-001635,ORD-04925,PROD-0131,Design Thinking Pro,Books,19,Valid entry,880.31,26,Acceptable,12377.16
ITEM-001636,ORD-04925,PROD-0007,Gaming Mouse,Electronics,5,Valid entry,1421.71,12,Acceptable,6255.52
ITEM-001637,ORD-02656,PROD-0073,Green Tea Collection,F&B,7,Valid entry,482.30,10,Acceptable,3038.49
ITEM-001638,ORD-02656,PROD-0128,Leadership Principles Pro,Books,16,Valid entry,934.40,37,Acceptable,9418.75
ITEM-001639,ORD-02656,PROD-0182,Coffee Maker Pro,Home and Garden,19,Valid entry,1789.99,2,Acceptable,33329.61
ITEM-001640,ORD-03624,PROD-0163,Smart Thermostat Pro,Home and Garden,13,Valid entry,820.19,15,Acceptable,9063.10
ITEM-001641,ORD-03624,PROD-0029,Baseball Cap,Apparel,-8,Entry Error - Review,NULL,16,Acceptable,14300.29
ITEM-001642,ORD-03624,PROD-0007,Gaming Mouse,Electronics,12,Valid entry,NULL,34,Acceptable,11259.94
ITEM-001643,ORD-03624,PROD-0130,Storage Ottoman Pro,Home and Garden,2,Valid entry,1867.26,26,Acceptable,2763.54
ITEM-001644,ORD-01993,PROD-0005,Webcam HD,Electronics,11,Valid entry,695.37,40,Acceptable,4589.44
ITEM-001645,ORD-01993,PROD-0193,Bed Sheets Pro,Home and Garden,3,Valid entry,1439.66,12,Acceptable,3800.70
ITEM-001646,ORD-00851,PROD-0027,Dress Shoes,Apparel,11,Valid entry,632.94,2,Acceptable,6823.09
ITEM-001647,ORD-00851,PROD-0009,Laptop Stand,Electronics,17,Valid entry,43.95,15,Acceptable,635.08
ITEM-001648,ORD-00074,PROD-0066,SQL Deep Dive,Book,16,Valid entry,2840.66,29,Acceptable,32269.90
ITEM-001649,ORD-00074,PROD-0111,Product Management v2,Books,16,Valid entry,327.73,6,Acceptable,4929.06
ITEM-001650,ORD-02969,PROD-0051,Moisturiser SPF50,Beauty,20,Valid entry,1404.40,34,Acceptable,18538.08
