order_id,customer_id,order_date,order_status,sales_channel,shipping_cost_USD,discount_pct,discount_pct_flag,region,country
ORD-01146,CUST-0221,2021-03-06,Completed,Website,40.43,9,Acceptable,Asia Pacific,Japan
ORD-01147,CUST-0225,2024-02-04,Cancelled,Partner Portal,13.15,8,Acceptable,North America,Canada
ORD-01148,CUST-0348,2023-11-28,Completed,In-Store,11.04,7,Acceptable,Middle East,UAE
ORD-01149,CUST-0438,2023-11-28,Completed,Website,24.28,23,Acceptable,Europe,Sweden
ORD-01150,CUST-0467,2024-07-19,Refunded,Phone,28.29,1,Acceptable,Middle East,Qatar
ORD-01151,CUST-0393,2020-07-28,Completed,Partner Portal,29.77,28,Acceptable,Middle East,UAE
ORD-01152,CUST-0267,2024-12-16,Cancelled,Mobile App,34.46,31,Acceptable,Europe,Netherlands
ORD-01153,CUST-0144,2022-06-17,Pending,Marketplace,0.31,20,Acceptable,Asia Pacific,Japan
ORD-01154,CUST-0432,2023-03-16,Completed,In-Store,31.97,12,Acceptable,North America,United States
ORD-01155,CUST-0054,2024-09-11,Pending,Marketplace,8.87,141,Review Recommended,Africa,Ghana
ORD-01156,CUST-0202,2021-09-07,Completed,Partner Portal,25.46,15,Acceptable,Middle East,UAE
ORD-01157,CUST-0239,2023-11-24,Completed,Marketplace,23.62,8,Acceptable,Africa,Kenya
ORD-01158,CUST-0413,2020-01-08,Refunded,Partner Portal,29.54,0,Acceptable,Europe,Germany
ORD-01159,CUST-0150,2020-06-18,Pending,Website,22.19,29,Acceptable,North America,Mexico
ORD-01160,CUST-0425,2021-09-24,Completed,Phone,34.04,16,Acceptable,North America,Canada
ORD-01161,CUST-0037,2024-12-18,Refunded,Website,29.70,26,Acceptable,North America,Mexico
ORD-01162,CUST-0422,2023-10-28,Refunded,Marketplace,29.12,28,Acceptable,North America,Canada
ORD-01163,CUST-0310,2020-06-26,Completed,Partner Portal,4.97,14,Acceptable,Latin America,Chile
ORD-01164,CUST-0036,2021-01-10,Completed,Website,15.77,19,Acceptable,Latin America,Colombia
ORD-01165,CUST-0090,2023-12-23,Completed,Marketplace,7.56,34,Acceptable,Asia Pacific,India
ORD-01166,CUST-0302,2022-12-06,Completed,Marketplace,37.64,25,Acceptable,Asia Pacific,Australia
ORD-01167,CUST-0170,2020-03-15,Completed,Partner Portal,20.88,19,Acceptable,North America,Mexico
ORD-01168,CUST-0453,2023-10-14,Completed,Partner Portal,3.44,29,Acceptable,Latin America,Argentina
ORD-01169,CUST-0193,2023-09-16,Completed,Marketplace,44.02,24,Acceptable,North America,Canada
ORD-01170,CUST-0263,2020-08-02,Cancelled,Phone,17.82,7,Acceptable,Asia Pacific,Singapore
ORD-01171,CUST-0325,2021-07-23,Completed,Website,40.69,24,Acceptable,Latin America,Chile
ORD-01172,CUST-0230,2023-11-15,Completed,Website,4.40,25,Acceptable,Latin America,Colombia
ORD-01173,CUST-0459,2023-10-20,Refunded,Mobile App,9.57,33,Acceptable,Europe,Spain
ORD-01174,CUST-0102,2023-09-12,Pending,Website,42.32,30,Acceptable,Latin America,Chile
ORD-01175,CUST-0470,2022-09-24,Refunded,Unknown,41.35,10,Acceptable,Asia Pacific,Japan
ORD-01176,CUST-0093,2020-01-30,Refunded,Marketplace,24.74,9,Acceptable,North America,Canada
ORD-01177,CUST-0001,2023-01-25,Cancelled,Phone,25.75,31,Acceptable,Latin America,Argentina
ORD-01178,CUST-0465,2024-11-13,Cancelled,Partner Portal,28.94,4,Acceptable,Asia Pacific,India
ORD-01179,CUST-0473,2021-12-09,Completed,In-Store,28.63,8,Acceptable,Europe,France
ORD-01180,CUST-0306,2021-06-27,Pending,Partner Portal,2.65,21,Acceptable,Europe,Spain
ORD-01181,CUST-0395,2020-01-10,Refunded,Unknown,9.51,22,Acceptable,Middle East,Qatar
ORD-01182,CUST-0254,2023-11-20,Completed,In-Store,42.52,133,Review Recommended,Asia Pacific,Singapore
ORD-01183,CUST-0044,2024-05-21,Pending,Mobile App,13.44,14,Acceptable,Africa,South Africa
ORD-01184,CUST-0022,2020-02-18,Completed,Partner Portal,21.26,14,Acceptable,North America,United States
ORD-01185,CUST-0303,2024-06-29,Cancelled,In-Store,5.60,28,Acceptable,Middle East,Qatar
ORD-01186,CUST-0350,2024-03-11,Completed,Unknown,15.74,17,Acceptable,Africa,Ghana
ORD-01187,CUST-0462,2022-09-01,Completed,In-Store,42.31,6,Acceptable,Middle East,Saudi Arabia
ORD-01188,CUST-0473,2021-02-16,Pending,Phone,29.94,23,Acceptable,Europe,France
ORD-01189,CUST-0472,2022-01-30,Pending,Phone,32.05,18,Acceptable,Europe,Netherlands
ORD-01190,CUST-0426,2021-03-12,Pending,Website,20.04,3,Acceptable,Africa,Ghana
ORD-01191,CUST-0315,2020-01-15,Completed,Marketplace,24.85,25,Acceptable,Africa,Nigeria
ORD-01192,CUST-0292,2022-02-09,Cancelled,Unknown,29.28,20,Acceptable,Europe,France
ORD-01193,CUST-0269,2024-08-21,Completed,Mobile App,27.54,16,Acceptable,Africa,Ghana
ORD-01194,CUST-0470,2020-03-03,Pending,Mobile App,18.94,31,Acceptable,Asia Pacific,Japan
ORD-01195,CUST-0053,2021-12-12,Completed,Phone,35.18,4,Acceptable,Latin America,Argentina
ORD-01196,CUST-0375,2022-03-26,Cancelled,Partner Portal,6.91,7,Acceptable,North America,United States
ORD-01197,CUST-0175,2023-06-23,Cancelled,Marketplace,29.19,5,Acceptable,Africa,Ghana
ORD-01198,CUST-0154,2023-04-15,Pending,Unknown,32.33,13,Acceptable,Africa,Nigeria
ORD-01199,CUST-0244,2023-04-20,Completed,Marketplace,40.46,15,Acceptable,North America,Mexico
ORD-01200,CUST-0386,2024-11-12,Completed,Partner Portal,19.53,2,Acceptable,Latin America,Chile
ORD-01201,CUST-0384,2020-01-26,Cancelled,Marketplace,33.05,15,Acceptable,Middle East,Qatar
ORD-01202,CUST-0065,2022-12-14,Pending,In-Store,41.67,3,Acceptable,Middle East,UAE
ORD-01203,CUST-0231,2024-07-04,Completed,Mobile App,22.01,30,Acceptable,Asia Pacific,India
ORD-01204,CUST-0342,2021-11-14,Completed,Mobile App,40.26,3,Acceptable,Africa,South Africa
ORD-01205,CUST-0315,2022-10-28,Cancelled,Mobile App,44.13,7,Acceptable,Africa,Nigeria
ORD-01206,CUST-0135,2020-06-01,Pending,Mobile App,4.81,14,Acceptable,North America,Mexico
ORD-01207,CUST-0461,2023-10-04,Completed,Website,6.73,24,Acceptable,Middle East,Qatar
ORD-01208,CUST-0304,2022-02-02,Cancelled,Phone,26.40,6,Acceptable,North America,Mexico
ORD-01209,CUST-0462,2024-02-17,Refunded,Website,3.98,8,Acceptable,Middle East,Saudi Arabia
ORD-01210,CUST-0108,2023-11-20,Refunded,Phone,15.67,12,Acceptable,NA Region,United States
ORD-01211,CUST-0281,2022-07-12,Pending,Phone,33.31,18,Acceptable,Latin America,Colombia
ORD-01212,CUST-0099,2022-11-16,Pending,Mobile App,25.71,1,Acceptable,Latin America,Chile
ORD-01213,CUST-0263,2022-12-01,Completed,In-Store,33.92,0,Acceptable,Asia Pacific,Singapore
ORD-01214,CUST-0308,2024-07-08,Completed,Marketplace,5.32,32,Acceptable,Europe,Sweden
ORD-01215,CUST-0189,2024-12-11,Completed,Mobile App,35.09,14,Acceptable,Africa,Nigeria
ORD-01216,CUST-0045,2020-09-07,Refunded,Unknown,9.28,25,Acceptable,Latin America,Colombia
ORD-01217,CUST-0416,2020-09-12,Completed,Unknown,20.94,2,Acceptable,Middle East,Saudi Arabia
ORD-01218,CUST-0359,2023-03-26,Cancelled,Partner Portal,31.66,32,Acceptable,Europe,Netherlands
ORD-01219,CUST-0457,2023-12-06,Completed,In-Store,18.15,141,Review Recommended,North America,Mexico
ORD-01220,CUST-0047,2024-11-30,Cancelled,Unknown,10.38,27,Acceptable,Asia Pacific,India
ORD-01221,CUST-0051,2021-06-04,Completed,Mobile App,21.29,26,Acceptable,Middle East,Qatar
ORD-01222,CUST-0224,2023-12-05,Cancelled,In-Store,23.60,24,Acceptable,Europe,Germany
ORD-01223,CUST-0177,2023-09-27,Refunded,Website,31.91,21,Acceptable,Asia Pacific,India
ORD-01224,CUST-0150,2024-10-09,Completed,Phone,7.88,24,Acceptable,North America,Mexico
ORD-01225,CUST-0445,2022-03-04,Completed,Mobile App,26.38,13,Acceptable,Asia Pacific,India
ORD-01226,CUST-0429,2021-10-02,Completed,Phone,23.99,22,Acceptable,Asia Pacific,India
ORD-01227,CUST-0087,2021-10-18,Completed,Phone,22.18,15,Acceptable,Asia Pacific,Australia
ORD-01228,CUST-0353,2021-06-25,Cancelled,Mobile App,27.81,6,Acceptable,Europe,France
ORD-01229,CUST-0190,2020-08-26,Completed,Marketplace,18.19,0,Acceptable,Africa,South Africa
ORD-01230,CUST-0025,2023-06-26,Completed,In-Store,21.22,23,Acceptable,Europe,Sweden
ORD-01231,CUST-0286,2020-02-17,Completed,Phone,1.24,11,Acceptable,Africa,South Africa
ORD-01232,CUST-0113,2021-12-22,Pending,Website,29.25,12,Acceptable,North America,United States
ORD-01233,CUST-0263,2023-10-03,Completed,Website,8.08,14,Acceptable,Asia Pacific,Singapore
ORD-01234,CUST-0107,2020-01-03,Completed,Partner Portal,7.53,4,Acceptable,Middle East,Saudi Arabia
ORD-01235,CUST-0416,2024-08-13,Completed,Partner Portal,14.33,12,Acceptable,Middle East,Saudi Arabia
ORD-01236,CUST-0372,2021-05-04,Completed,Marketplace,19.29,31,Acceptable,Latin America,Chile
ORD-01237,CUST-0413,2024-05-05,Pending,In-Store,1.50,4,Acceptable,Europe,Germany
ORD-01238,CUST-0024,2021-05-09,Completed,Phone,5.55,11,Acceptable,Africa,Nigeria
ORD-01239,CUST-0411,2022-09-17,Completed,Phone,39.23,30,Acceptable,Asia Pacific,Singapore
ORD-01240,CUST-0394,2021-06-08,Refunded,Partner Portal,16.28,5,Acceptable,Latin America,Argentina
ORD-01241,CUST-0331,2024-06-16,Completed,Phone,25.68,1,Acceptable,Africa,Kenya
ORD-01242,CUST-0320,2024-07-26,Pending,Marketplace,25.92,29,Acceptable,Middle East,UAE
ORD-01243,CUST-0239,2021-10-17,Refunded,Website,36.20,24,Acceptable,Africa,Kenya
ORD-01244,CUST-0320,2024-01-31,Cancelled,Partner Portal,26.80,5,Acceptable,Middle East,UAE
ORD-01245,CUST-0084,2020-05-05,Cancelled,Phone,12.45,34,Acceptable,North America,United States
ORD-01246,CUST-0271,2022-10-22,Refunded,Marketplace,39.90,20,Acceptable,Latin America,Chile
ORD-01247,CUST-0115,2022-01-12,Completed,Marketplace,7.35,2,Acceptable,Middle East,UAE
ORD-01248,CUST-0345,2023-02-07,Pending,In-Store,6.81,35,Acceptable,Latin America,Chile
ORD-01249,CUST-0332,2021-08-01,Completed,Partner Portal,5.74,26,Acceptable,Africa,Nigeria
ORD-01250,CUST-0314,2022-12-08,Completed,Mobile App,41.54,143,Review Recommended,North America,United States
ORD-01251,CUST-0165,2022-03-21,Completed,Website,22.77,7,Acceptable,Europe,Germany
ORD-01252,CUST-0296,2021-06-24,Completed,In-Store,24.83,19,Acceptable,Europe,Germany
ORD-01253,CUST-0232,2024-06-26,Completed,Mobile App,33.53,6,Acceptable,Middle East,Saudi Arabia
ORD-01254,CUST-0132,2024-08-01,Cancelled,Marketplace,33.36,1,Acceptable,Africa,South Africa
ORD-01255,CUST-0145,2022-04-28,Cancelled,In-Store,34.87,9,Acceptable,Europe,Germany
ORD-01256,CUST-0187,2023-10-12,Refunded,In-Store,6.39,35,Acceptable,North America,Canada
ORD-01257,CUST-0400,2022-08-18,Completed,Website,18.82,3,Acceptable,Asia Pacific,Australia
ORD-01258,CUST-0037,2020-01-21,Completed,Marketplace,20.04,26,Acceptable,North America,Mexico
ORD-01259,CUST-0336,2020-07-14,Completed,Phone,41.10,12,Acceptable,Latin America,Chile
ORD-01260,CUST-0025,2023-06-21,Completed,In-Store,28.11,34,Acceptable,Europe,Sweden
ORD-01261,CUST-0372,2022-03-06,Completed,Marketplace,15.40,23,Acceptable,Latin America,Chile
ORD-01262,CUST-0411,2023-01-06,Completed,Website,8.24,27,Acceptable,Asia Pacific,Singapore
ORD-01263,CUST-0278,2020-07-08,Cancelled,Marketplace,4.67,8,Acceptable,North America,United States
ORD-01264,CUST-0058,2022-11-21,Completed,Partner Portal,12.93,24,Acceptable,Asia Pacific,South Korea
ORD-01265,CUST-0085,2023-11-12,Refunded,Phone,27.65,19,Acceptable,Middle East,UAE
ORD-01266,CUST-0295,2021-06-12,Cancelled,Website,40.07,20,Acceptable,Europe,France
ORD-01267,CUST-0049,2022-08-18,Completed,Phone,22.17,117,Review Recommended,Europe,United Kingdom
ORD-01268,CUST-0019,2020-07-05,Completed,Phone,19.14,19,Acceptable,Asia Pacific,India
ORD-01269,CUST-0322,2022-12-19,Completed,Mobile App,12.98,7,Acceptable,Africa,Ghana
ORD-01270,CUST-0390,2023-08-18,Completed,Website,15.85,15,Acceptable,Middle East,Saudi Arabia
ORD-01271,CUST-0331,2024-12-18,Completed,In-Store,14.82,5,Acceptable,Africa,Kenya
ORD-01272,CUST-0006,2022-01-29,Cancelled,Website,43.88,19,Acceptable,Asia Pacific,South Korea
ORD-01273,CUST-0222,2020-01-18,Completed,Marketplace,16.18,18,Acceptable,Asia Pacific,India
ORD-01274,CUST-0020,2022-11-28,Completed,Website,7.92,28,Acceptable,Latin America,Brazil
ORD-01275,CUST-0167,2024-06-21,Completed,Phone,0.54,32,Acceptable,North America,United States
ORD-01276,CUST-0096,2021-10-31,Completed,Partner Portal,16.66,1,Acceptable,Middle East,UAE
ORD-01277,CUST-0161,2024-08-20,Completed,Partner Portal,21.66,3,Acceptable,North America,Mexico
ORD-01278,CUST-0289,2020-01-15,Pending,In-Store,44.26,8,Acceptable,Europe,Netherlands
ORD-01279,CUST-0333,2023-07-27,Pending,In-Store,12.12,12,Acceptable,Asia Pacific,Singapore
ORD-01280,CUST-0113,2024-01-06,Refunded,Website,23.30,33,Acceptable,North America,United States
ORD-01281,CUST-0181,2022-07-07,Completed,Phone,28.58,4,Acceptable,North America,Mexico
ORD-01282,CUST-0022,2023-08-12,Refunded,Partner Portal,12.52,21,Acceptable,North America,United States
ORD-01283,CUST-0366,2021-11-16,Completed,Partner Portal,40.70,5,Acceptable,Europe,Spain
ORD-01284,CUST-0464,2023-08-17,Completed,Unknown,16.17,135,Review Recommended,Europe,Netherlands
ORD-01285,CUST-0381,2022-11-01,Cancelled,Mobile App,18.91,4,Acceptable,Middle East,UAE
ORD-01286,CUST-0300,2021-07-25,Completed,Mobile App,26.91,12,Acceptable,Africa,Nigeria
ORD-01287,CUST-0361,2022-02-13,Cancelled,Mobile App,24.64,21,Acceptable,Latin America,Brazil
ORD-01288,CUST-0012,2021-07-25,Cancelled,Phone,3.93,10,Acceptable,Europe,Netherlands
ORD-01289,CUST-0026,2024-03-03,Refunded,Mobile App,8.79,30,Acceptable,Africa,South Africa
ORD-01290,CUST-0316,2024-09-29,Pending,Unknown,40.62,4,Acceptable,Africa,Kenya
ORD-01291,CUST-0235,2023-06-17,Completed,Website,35.23,19,Acceptable,Middle East,UAE
ORD-01292,CUST-0440,2024-01-26,Refunded,Website,38.19,135,Review Recommended,Asia Pacific,India
ORD-01293,CUST-0137,2022-01-07,Completed,Marketplace,31.78,19,Acceptable,Latin America,Colombia
ORD-01294,CUST-0478,2021-05-26,Completed,Website,34.88,17,Acceptable,North America,Mexico
ORD-01295,CUST-0293,2023-06-08,Refunded,In-Store,33.97,14,Acceptable,Europe,Spain
ORD-01296,CUST-0253,2020-07-07,Completed,In-Store,21.48,8,Acceptable,Africa,Nigeria
ORD-01297,CUST-0045,2024-11-22,Refunded,Mobile App,30.41,23,Acceptable,Latin America,Colombia
ORD-01298,CUST-0138,2020-12-08,Completed,Marketplace,40.78,146,Review Recommended,Middle East,UAE
ORD-01299,CUST-0128,2024-02-19,Completed,Mobile App,36.29,18,Acceptable,North America,United States
ORD-01300,CUST-0133,2020-11-05,Completed,Partner Portal,6.35,130,Review Recommended,Africa,Ghana
ORD-01301,CUST-0139,2023-11-14,Pending,Mobile App,34.61,1,Acceptable,Europe,Netherlands
ORD-01302,CUST-0403,2022-04-17,Cancelled,Partner Portal,1.12,11,Acceptable,Africa,Kenya
ORD-01303,CUST-0179,2023-04-16,Completed,In-Store,13.71,24,Acceptable,Middle East,Qatar
ORD-01304,CUST-0035,2024-11-01,Pending,In-Store,27.00,18,Acceptable,Europe,Spain
ORD-01305,CUST-0101,2021-10-11,Refunded,Mobile App,1.98,21,Acceptable,Middle East,Qatar
ORD-01306,CUST-0180,2024-10-13,Refunded,Partner Portal,28.04,16,Acceptable,North America,Mexico
ORD-01307,CUST-0087,2020-07-18,Refunded,Phone,15.21,26,Acceptable,Asia Pacific,Australia
ORD-01308,CUST-0328,2022-01-11,Completed,Marketplace,31.56,30,Acceptable,Middle East,UAE
ORD-01309,CUST-0262,2020-01-01,Refunded,Mobile App,4.64,28,Acceptable,North America,Canada
ORD-01310,CUST-0167,2020-03-29,Cancelled,Phone,16.26,14,Acceptable,North America,United States
ORD-01311,CUST-0365,2022-07-28,Cancelled,Mobile App,35.35,27,Acceptable,Europe,United Kingdom
ORD-01312,CUST-0336,2024-07-07,Completed,Website,2.83,27,Acceptable,Latin America,Chile
ORD-01313,CUST-0257,2024-03-22,Refunded,Partner Portal,9.64,30,Acceptable,Europe,France
ORD-01314,CUST-0476,2021-04-13,Completed,Website,21.14,3,Acceptable,Africa,Kenya
ORD-01315,CUST-0208,2021-11-24,Completed,Partner Portal,7.89,21,Acceptable,Europe,Germany
ORD-01316,CUST-0153,2023-07-27,Completed,Mobile App,29.78,20,Acceptable,North America,United States
ORD-01317,CUST-0132,2020-05-06,Completed,Phone,7.09,18,Acceptable,Africa,South Africa
ORD-01318,CUST-0475,2021-09-10,Completed,Phone,24.27,35,Acceptable,North America,Mexico
ORD-01319,CUST-0342,2021-06-27,Completed,Website,24.93,9,Acceptable,Africa,South Africa
ORD-01320,CUST-0130,2020-09-12,Pending,Phone,2.64,12,Acceptable,Middle East,UAE
ORD-01321,CUST-0056,2023-12-29,Completed,Partner Portal,7.88,27,Acceptable,Asia Pacific,Singapore
ORD-01322,CUST-0417,2022-12-30,Completed,Unknown,35.97,26,Acceptable,Middle East,UAE
ORD-01323,CUST-0445,2024-10-26,Pending,In-Store,11.18,26,Acceptable,Asia Pacific,India
ORD-01324,CUST-0056,2022-08-20,Completed,Phone,36.76,13,Acceptable,Asia Pacific,Singapore
ORD-01325,CUST-0225,2023-01-06,Completed,Unknown,32.17,28,Acceptable,North America,Canada
ORD-01326,CUST-0105,2023-11-25,Cancelled,Unknown,8.38,6,Acceptable,North America,Canada
ORD-01327,CUST-0307,2021-08-20,Completed,Phone,11.84,10,Acceptable,North America,Canada
ORD-01328,CUST-0031,2022-11-03,Pending,In-Store,25.51,32,Acceptable,North America,Mexico
ORD-01329,CUST-0219,2022-10-13,Completed,Mobile App,26.73,1,Acceptable,Asia Pacific,Australia
ORD-01330,CUST-0129,2024-02-29,Completed,In-Store,2.25,12,Acceptable,North America,Mexico
ORD-01331,CUST-0147,2020-04-16,Completed,Website,22.27,122,Review Recommended,Latin America,Brazil
ORD-01332,CUST-0047,2023-04-17,Completed,Website,17.73,23,Acceptable,Asia Pacific,India
ORD-01333,CUST-0443,2020-02-04,Completed,Partner Portal,40.25,25,Acceptable,Asia Pacific,Australia
ORD-01334,CUST-0060,2022-12-16,Pending,Marketplace,26.86,19,Acceptable,Latin America,Chile
ORD-01335,CUST-0290,2023-06-03,Completed,Partner Portal,27.60,1,Acceptable,Europe,Netherlands
ORD-01336,CUST-0327,2021-11-27,Pending,Marketplace,22.52,17,Acceptable,Middle East,Saudi Arabia
ORD-01337,CUST-0391,2020-09-03,Completed,In-Store,23.83,6,Acceptable,Asia Pacific,South Korea
ORD-01338,CUST-0465,2020-01-16,Completed,Mobile App,24.98,20,Acceptable,Asia Pacific,India
ORD-01339,CUST-0255,2023-11-25,Pending,Website,24.37,11,Acceptable,Africa,Nigeria
ORD-01340,CUST-0435,2023-11-07,Cancelled,Mobile App,22.06,28,Acceptable,Asia Pacific,India
ORD-01341,CUST-0293,2024-09-29,Refunded,Mobile App,19.31,14,Acceptable,Europe,Spain
ORD-01342,CUST-0091,2023-10-02,Completed,Phone,0.35,15,Acceptable,Africa,Ghana
ORD-01343,CUST-0306,2024-11-20,Refunded,Unknown,13.98,33,Acceptable,Europe,Spain
ORD-01344,CUST-0093,2021-01-11,Completed,Website,30.80,14,Acceptable,North America,Canada
ORD-01345,CUST-0467,2024-08-25,Completed,Partner Portal,11.87,35,Acceptable,Middle East,Qatar
ORD-01346,CUST-0008,2023-11-17,Completed,Marketplace,15.98,147,Review Recommended,Latin America,Chile
ORD-01347,CUST-0387,2023-06-22,Pending,Website,39.69,6,Acceptable,Middle East,Qatar
ORD-01348,CUST-0476,2022-02-08,Refunded,In-Store,22.27,34,Acceptable,Africa,Kenya
ORD-01349,CUST-0194,2024-06-06,Pending,Partner Portal,22.26,18,Acceptable,Asia Pacific,Australia
ORD-01350,CUST-0079,2021-05-04,Cancelled,Mobile App,4.23,24,Acceptable,Africa,South Africa
ORD-01351,CUST-0431,2022-03-02,Pending,Mobile App,35.57,25,Acceptable,Asia Pacific,Singapore
ORD-01352,CUST-0341,2024-08-08,Completed,Mobile App,10.45,27,Acceptable,Middle East,UAE
ORD-01353,CUST-0043,2021-03-04,Completed,Phone,44.63,31,Acceptable,Middle East,UAE
ORD-01354,CUST-0436,2024-08-14,Completed,Website,31.62,21,Acceptable,Middle East,Qatar
ORD-01355,CUST-0443,2021-07-19,Completed,Phone,17.26,24,Acceptable,Asia Pacific,Australia
ORD-01356,CUST-0428,2024-08-03,Pending,Mobile App,4.51,30,Acceptable,Africa,Kenya
ORD-01357,CUST-0175,2024-04-21,Refunded,Website,1.22,3,Acceptable,Africa,Ghana
ORD-01358,CUST-0314,2023-05-18,Cancelled,Phone,41.77,22,Acceptable,North America,United States
ORD-01359,CUST-0325,2024-04-26,Refunded,Phone,13.02,24,Acceptable,Latin America,Chile
ORD-01360,CUST-0134,2023-05-27,Refunded,Phone,42.88,7,Acceptable,North America,United States
ORD-01361,CUST-0015,2022-12-15,Refunded,Partner Portal,40.60,27,Acceptable,Africa,Nigeria
ORD-01362,CUST-0157,2023-03-28,Refunded,Partner Portal,41.71,24,Acceptable,Latin America,Chile
ORD-01363,CUST-0391,2023-09-11,Refunded,In-Store,19.06,16,Acceptable,Asia Pacific,South Korea
ORD-01364,CUST-0099,2024-08-15,Completed,Unknown,23.21,8,Acceptable,Latin America,Chile
ORD-01365,CUST-0176,2022-09-17,Refunded,In-Store,36.98,13,Acceptable,Europe,Spain
ORD-01366,CUST-0368,2020-11-08,Refunded,Marketplace,31.57,31,Acceptable,Africa,Nigeria
ORD-01367,CUST-0155,2023-09-29,Pending,In-Store,40.64,34,Acceptable,North America,Mexico
ORD-01368,CUST-0046,2020-12-15,Completed,Partner Portal,34.80,4,Acceptable,Asia Pacific,Japan
ORD-01369,CUST-0359,2021-01-12,Refunded,Marketplace,20.56,5,Acceptable,Europe,Netherlands
ORD-01370,CUST-0165,2023-03-09,Cancelled,Mobile App,3.39,31,Acceptable,Europe,Germany
ORD-01371,CUST-0078,2022-04-29,Cancelled,In-Store,30.29,20,Acceptable,Europe,United Kingdom
ORD-01372,CUST-0137,2021-11-28,Completed,In-Store,16.91,11,Acceptable,Latin America,Colombia
ORD-01373,CUST-0015,2021-08-07,Refunded,Website,4.24,27,Acceptable,Africa,Nigeria
ORD-01374,CUST-0373,2023-03-26,Completed,Phone,38.74,4,Acceptable,Europe,France
ORD-01375,CUST-0364,2022-05-31,Completed,Phone,38.17,33,Acceptable,Africa,Nigeria
ORD-01376,CUST-0196,2024-11-18,Refunded,Mobile App,28.89,25,Acceptable,Africa,Ghana
